pathwayName,sourceId,type,metabolite
Arginine and Proline Metabolism,SMP00020,hmdb,Urea
Arginine and Proline Metabolism,SMP00020,hmdb,Succinate
Arginine and Proline Metabolism,SMP00020,hmdb,Arginine
Arginine and Proline Metabolism,SMP00020,hmdb,Fumarate
Arginine and Proline Metabolism,SMP00020,hmdb,Creatine
Arginine and Proline Metabolism,SMP00020,hmdb,Glycine
Naltrexone Action Pathway,SMP00687,hmdb,Phosphate
Congenital Lipoid Adrenal Hyperplasia (CLAH) or Lipoid CAH,SMP00371,hmdb,Cholesterol
Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],SMP00506,hmdb,Aspartate
Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],SMP00506,hmdb,Glycine
Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],SMP00506,hmdb,Fumarate
Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],SMP00506,hmdb,Phosphate
Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],SMP00506,hmdb,Creatine
Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],SMP00506,hmdb,Arginine
Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],SMP00506,hmdb,Urea
Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],SMP00506,hmdb,Proline
Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],SMP00506,hmdb,Citrulline
Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome],SMP00506,hmdb,Succinate
Prolinemia Type II,SMP00208,hmdb,Phosphate
Prolinemia Type II,SMP00208,hmdb,Arginine
Prolinemia Type II,SMP00208,hmdb,Urea
Prolinemia Type II,SMP00208,hmdb,Succinate
Prolinemia Type II,SMP00208,hmdb,Fumarate
Prolinemia Type II,SMP00208,hmdb,Creatine
Prolinemia Type II,SMP00208,hmdb,Citrulline
Prolinemia Type II,SMP00208,hmdb,Proline
Prolinemia Type II,SMP00208,hmdb,Glycine
Prolinemia Type II,SMP00208,hmdb,Aspartate
Felodipine Pathway,SMP00377,hmdb,Phosphate
Dopamine beta-hydroxylase deficiency,SMP00498,hmdb,Fumarate
Dopamine beta-hydroxylase deficiency,SMP00498,hmdb,4-Hydroxyphenylpyruvate
Dopamine beta-hydroxylase deficiency,SMP00498,hmdb,Aspartate
Dopamine beta-hydroxylase deficiency,SMP00498,hmdb,Tyrosine
Anileridine Action Pathway,SMP00674,hmdb,Phosphate
Congenital disorder of glycosylation CDG-IId,SMP00579,hmdb,Glucose
Congenital disorder of glycosylation CDG-IId,SMP00579,hmdb,Phosphate
Hydromorphone Pathway,SMP00410,hmdb,Phosphate
Citalopram Pathway,SMP00424,hmdb,Phosphate
Levorphanol Action Pathway,SMP00673,hmdb,Phosphate
Fanconi-bickel syndrome,SMP00572,hmdb,Phosphate
Fanconi-bickel syndrome,SMP00572,hmdb,3-Phosphoglycerate
Fanconi-bickel syndrome,SMP00572,hmdb,Fructose-6-phosphate
Fanconi-bickel syndrome,SMP00572,hmdb,Glucose
Fanconi-bickel syndrome,SMP00572,hmdb,Pyruvate
Famotidine Pathway,SMP00231,hmdb,Glutamate
Famotidine Pathway,SMP00231,hmdb,Histamine
Famotidine Pathway,SMP00231,hmdb,Phosphate
Ibandronate Pathway,SMP00079,hmdb,Squalene
Ibandronate Pathway,SMP00079,hmdb,Phosphate
Ibandronate Pathway,SMP00079,hmdb,Cholesterol
Clarithromycin Pathway,SMP00248,hmdb,Histidine
Clarithromycin Pathway,SMP00248,hmdb,Methionine
Clarithromycin Pathway,SMP00248,hmdb,Proline
Clarithromycin Pathway,SMP00248,hmdb,Threonine
Clarithromycin Pathway,SMP00248,hmdb,Asparagine
Clarithromycin Pathway,SMP00248,hmdb,Alanine
Clarithromycin Pathway,SMP00248,hmdb,Valine
Clarithromycin Pathway,SMP00248,hmdb,Isoleucine
Clarithromycin Pathway,SMP00248,hmdb,Leucine
Ketobemidone  Action Pathway,SMP00690,hmdb,Phosphate
Histidinemia,SMP00191,hmdb,Histidine
Histidinemia,SMP00191,hmdb,beta-Alanine
Histidinemia,SMP00191,hmdb,3-Methylhistidine
Histidinemia,SMP00191,hmdb,Phosphate
Histidinemia,SMP00191,hmdb,Histamine
Bisoprolol Pathway,SMP00300,hmdb,Phosphate
Heroin Pathway,SMP00407,hmdb,Phosphate
Hawkinsinuria,SMP00190,hmdb,Tyrosine
Hawkinsinuria,SMP00190,hmdb,4-Hydroxyphenylpyruvate
Hawkinsinuria,SMP00190,hmdb,Aspartate
Hawkinsinuria,SMP00190,hmdb,Fumarate
Biotin Metabolism,SMP00066,hmdb,Lysine
Pirenzepine Pathway,SMP00246,hmdb,Histamine
Pirenzepine Pathway,SMP00246,hmdb,Phosphate
Procainamide (Antiarrhythmic) Pathway,SMP00324,hmdb,Phosphate
Clindamycin Pathway,SMP00249,hmdb,Alanine
Clindamycin Pathway,SMP00249,hmdb,Methionine
Clindamycin Pathway,SMP00249,hmdb,Histidine
Clindamycin Pathway,SMP00249,hmdb,Threonine
Clindamycin Pathway,SMP00249,hmdb,Isoleucine
Clindamycin Pathway,SMP00249,hmdb,Asparagine
Clindamycin Pathway,SMP00249,hmdb,Proline
Clindamycin Pathway,SMP00249,hmdb,Leucine
Clindamycin Pathway,SMP00249,hmdb,Valine
Urea Cycle,SMP00059,hmdb,Aspartate
Urea Cycle,SMP00059,hmdb,Glutamine
Urea Cycle,SMP00059,hmdb,Citrulline
Urea Cycle,SMP00059,hmdb,Alanine
Urea Cycle,SMP00059,hmdb,Pyruvate
Urea Cycle,SMP00059,hmdb,Urea
Urea Cycle,SMP00059,hmdb,Fumarate
Urea Cycle,SMP00059,hmdb,Arginine
Urea Cycle,SMP00059,hmdb,Phosphate
The oncogenic action of Fumarate,SMP02295,hmdb,Succinate
The oncogenic action of Fumarate,SMP02295,hmdb,2-Hydroxyglutarate
The oncogenic action of Fumarate,SMP02295,hmdb,Citrate
The oncogenic action of Fumarate,SMP02295,hmdb,Pyruvate
The oncogenic action of Fumarate,SMP02295,hmdb,Fumarate
The oncogenic action of Fumarate,SMP02295,hmdb,Phosphate
The oncogenic action of Fumarate,SMP02295,hmdb,Malate
The oncogenic action of Fumarate,SMP02295,hmdb,Proline
The oncogenic action of Fumarate,SMP02295,hmdb,trans-4-Hydroxyproline
Steroidogenesis,SMP00130,hmdb,Cholesterol
Irinotecan Metabolism Pathway,SMP00600,hmdb,Phosphate
Tay-Sachs Disease,SMP00390,hmdb,N-Acetylneuraminate
Tay-Sachs Disease,SMP00390,hmdb,Phosphate
Tay-Sachs Disease,SMP00390,hmdb,Pyruvate
Tay-Sachs Disease,SMP00390,hmdb,Fructose-6-phosphate
Tay-Sachs Disease,SMP00390,hmdb,N-Acetylglucosamine
Tay-Sachs Disease,SMP00390,hmdb,Fructose
Tay-Sachs Disease,SMP00390,hmdb,N-Acetylmannosamine
Tay-Sachs Disease,SMP00390,hmdb,Glutamine
3-Methylcrotonyl Coa Carboxylase Deficiency Type I,SMP00237,hmdb,Leucine
3-Methylcrotonyl Coa Carboxylase Deficiency Type I,SMP00237,hmdb,3-Methyl-2-oxovalerate
3-Methylcrotonyl Coa Carboxylase Deficiency Type I,SMP00237,hmdb,Isoleucine
3-Methylcrotonyl Coa Carboxylase Deficiency Type I,SMP00237,hmdb,Phosphate
3-Methylcrotonyl Coa Carboxylase Deficiency Type I,SMP00237,hmdb,Valine
3-Methylcrotonyl Coa Carboxylase Deficiency Type I,SMP00237,hmdb,Succinate
3-Methylcrotonyl Coa Carboxylase Deficiency Type I,SMP00237,hmdb,4-Methyl-2-oxopentanoate
3-Methylcrotonyl Coa Carboxylase Deficiency Type I,SMP00237,hmdb,3-Methyl-2-oxobutyrate
Proparacaine Pathway,SMP00403,hmdb,Phosphate
Beta-mercaptolactate-cysteine disulfiduria,SMP00499,hmdb,Cysteine
Beta-mercaptolactate-cysteine disulfiduria,SMP00499,hmdb,Pyruvate
Disulfiram Pathway,SMP00429,hmdb,Fumarate
Disulfiram Pathway,SMP00429,hmdb,Tyrosine
Disulfiram Pathway,SMP00429,hmdb,Aspartate
Disulfiram Pathway,SMP00429,hmdb,4-Hydroxyphenylpyruvate
Dihydropyrimidinase Deficiency,SMP00178,hmdb,Phosphate
Dihydropyrimidinase Deficiency,SMP00178,hmdb,Cytidine
Dihydropyrimidinase Deficiency,SMP00178,hmdb,Uracil
Dihydropyrimidinase Deficiency,SMP00178,hmdb,Uridine
Dihydropyrimidinase Deficiency,SMP00178,hmdb,Glutamine
Dihydropyrimidinase Deficiency,SMP00178,hmdb,"5,6-Dihydrouracil"
Dihydropyrimidinase Deficiency,SMP00178,hmdb,beta-Alanine
Excitatory Neural Signalling Through 5-HTR 4 and Serotonin,SMP00309,hmdb,Phosphate
Sufentanil Pathway,SMP00417,hmdb,Phosphate
Nebivolol Pathway,SMP00366,hmdb,Phosphate
Oxybuprocaine Pathway,SMP00400,hmdb,Phosphate
Ornithine Aminotransferase Deficiency (OAT Deficiency),SMP00363,hmdb,Creatine
Ornithine Aminotransferase Deficiency (OAT Deficiency),SMP00363,hmdb,Fumarate
Ornithine Aminotransferase Deficiency (OAT Deficiency),SMP00363,hmdb,Phosphate
Ornithine Aminotransferase Deficiency (OAT Deficiency),SMP00363,hmdb,Citrulline
Ornithine Aminotransferase Deficiency (OAT Deficiency),SMP00363,hmdb,Glycine
Ornithine Aminotransferase Deficiency (OAT Deficiency),SMP00363,hmdb,Arginine
Ornithine Aminotransferase Deficiency (OAT Deficiency),SMP00363,hmdb,Aspartate
Ornithine Aminotransferase Deficiency (OAT Deficiency),SMP00363,hmdb,Succinate
Ornithine Aminotransferase Deficiency (OAT Deficiency),SMP00363,hmdb,Proline
Ornithine Aminotransferase Deficiency (OAT Deficiency),SMP00363,hmdb,Urea
Cholesteryl ester storage disease,SMP00508,hmdb,Squalene
Cholesteryl ester storage disease,SMP00508,hmdb,Cholesterol
Cholesteryl ester storage disease,SMP00508,hmdb,Phosphate
Myoadenylate deaminase deficiency,SMP00537,hmdb,Glycine
Myoadenylate deaminase deficiency,SMP00537,hmdb,Xanthosine
Myoadenylate deaminase deficiency,SMP00537,hmdb,Guanine
Myoadenylate deaminase deficiency,SMP00537,hmdb,Fumarate
Myoadenylate deaminase deficiency,SMP00537,hmdb,Guanosine
Myoadenylate deaminase deficiency,SMP00537,hmdb,Aspartate
Myoadenylate deaminase deficiency,SMP00537,hmdb,Adenine
Myoadenylate deaminase deficiency,SMP00537,hmdb,Hypoxanthine
Myoadenylate deaminase deficiency,SMP00537,hmdb,Phosphate
Myoadenylate deaminase deficiency,SMP00537,hmdb,Urate
Myoadenylate deaminase deficiency,SMP00537,hmdb,Glutamine
Myoadenylate deaminase deficiency,SMP00537,hmdb,2'-Deoxyguanosine
Myoadenylate deaminase deficiency,SMP00537,hmdb,Xanthine
Myoadenylate deaminase deficiency,SMP00537,hmdb,Inosine
Myoadenylate deaminase deficiency,SMP00537,hmdb,Adenosine
sarcosine oncometabolite pathway ,SMP02313,hmdb,Betaine
sarcosine oncometabolite pathway ,SMP02313,hmdb,Choline
sarcosine oncometabolite pathway ,SMP02313,hmdb,Glycine
sarcosine oncometabolite pathway ,SMP02313,hmdb,Methionine
sarcosine oncometabolite pathway ,SMP02313,hmdb,Phosphate
sarcosine oncometabolite pathway ,SMP02313,hmdb,Serine
Familial lipoprotein lipase deficiency,SMP00530,hmdb,3-Phosphoglycerate
Familial lipoprotein lipase deficiency,SMP00530,hmdb,Glycerate
Familial lipoprotein lipase deficiency,SMP00530,hmdb,Glycerol
Familial lipoprotein lipase deficiency,SMP00530,hmdb,Phosphate
Ureidopropionase deficiency,SMP00492,hmdb,Aspartate
Ureidopropionase deficiency,SMP00492,hmdb,"5,6-Dihydrouracil"
Ureidopropionase deficiency,SMP00492,hmdb,beta-Alanine
Ureidopropionase deficiency,SMP00492,hmdb,3-Methylhistidine
Ureidopropionase deficiency,SMP00492,hmdb,Histidine
Ureidopropionase deficiency,SMP00492,hmdb,Uracil
Ureidopropionase deficiency,SMP00492,hmdb,Pantothenate
Gliclazide Pathway,SMP00461,hmdb,Glucose
Fosphenytoin (Antiarrhythmic) Pathway,SMP00326,hmdb,Phosphate
Nimodipine Pathway,SMP00380,hmdb,Phosphate
Oxidation of Branched Chain Fatty Acids,SMP00030,hmdb,Succinate
Oxidation of Branched Chain Fatty Acids,SMP00030,hmdb,Carnitine
Oxidation of Branched Chain Fatty Acids,SMP00030,hmdb,Acetylcarnitine
Oxidation of Branched Chain Fatty Acids,SMP00030,hmdb,Propionylcarnitine
Excitatory Neural Signalling Through 5-HTR 6 and Serotonin ,SMP00312,hmdb,Phosphate
Flecainide Pathway,SMP00331,hmdb,Phosphate
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,2'-Deoxyguanosine
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Aspartate
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Adenine
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Xanthosine
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Xanthine
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Inosine
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Glycine
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Hypoxanthine
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Glutamine
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Fumarate
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Phosphate
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Guanosine
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Adenosine
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Guanine
Xanthine Dehydrogenase Deficiency (Xanthinuria),SMP00220,hmdb,Urate
Benzocaine Pathway,SMP00392,hmdb,Phosphate
Glutamate Metabolism,SMP00072,hmdb,Glutamine
Glutamate Metabolism,SMP00072,hmdb,Phosphate
Glutamate Metabolism,SMP00072,hmdb,Fructose-6-phosphate
Glutamate Metabolism,SMP00072,hmdb,Pyruvate
Glutamate Metabolism,SMP00072,hmdb,Succinate
Glutamate Metabolism,SMP00072,hmdb,Glycine
Glutamate Metabolism,SMP00072,hmdb,Aspartate
Glutamate Metabolism,SMP00072,hmdb,Alanine
Glutamate Metabolism,SMP00072,hmdb,Cysteine
Steroid Biosynthesis,SMP00023,hmdb,Cholesterol
Steroid Biosynthesis,SMP00023,hmdb,Phosphate
Steroid Biosynthesis,SMP00023,hmdb,Squalene
Vindesine Pathway,SMP00438,hmdb,Phosphate
Desipramine Pathway,SMP00423,hmdb,Phosphate
Long chain acyl-CoA dehydrogenase deficiency (LCAD),SMP00539,hmdb,Carnitine
Biotinidase Deficiency,SMP00174,hmdb,Lysine
Azathioprine Pathway,SMP00427,hmdb,Urate
Azathioprine Pathway,SMP00427,hmdb,Xanthine
Azathioprine Pathway,SMP00427,hmdb,Hypoxanthine
Azathioprine Pathway,SMP00427,hmdb,Xanthosine
Azathioprine Pathway,SMP00427,hmdb,Guanine
Azathioprine Pathway,SMP00427,hmdb,Adenine
Azathioprine Pathway,SMP00427,hmdb,Guanosine
Azathioprine Pathway,SMP00427,hmdb,Fumarate
Azathioprine Pathway,SMP00427,hmdb,Glutamine
Azathioprine Pathway,SMP00427,hmdb,Adenosine
Azathioprine Pathway,SMP00427,hmdb,Phosphate
Azathioprine Pathway,SMP00427,hmdb,Inosine
Azathioprine Pathway,SMP00427,hmdb,2'-Deoxyguanosine
Azathioprine Pathway,SMP00427,hmdb,Aspartate
Azathioprine Pathway,SMP00427,hmdb,Glycine
Eplerenone Pathway,SMP00135,hmdb,Cysteine
Eplerenone Pathway,SMP00135,hmdb,Urea
Aromatic L-Aminoacid Decarboxylase Deficiency,SMP00170,hmdb,Tyrosine
Intracellular Signalling Through LHCGR Receptor and Luteinizing Hormone/Choriogonadotropin,SMP00338,hmdb,Phosphate
Nicotinate and Nicotinamide Metabolism,SMP00048,hmdb,Nicotinamide
Nicotinate and Nicotinamide Metabolism,SMP00048,hmdb,1-Methylnicotinamide
Nicotinate and Nicotinamide Metabolism,SMP00048,hmdb,Glutamine
Nicotinate and Nicotinamide Metabolism,SMP00048,hmdb,Phosphate
Catecholamine Biosynthesis,SMP00012,hmdb,Tyrosine
Roxithromycin Pathway,SMP00251,hmdb,Histidine
Roxithromycin Pathway,SMP00251,hmdb,Leucine
Roxithromycin Pathway,SMP00251,hmdb,Methionine
Roxithromycin Pathway,SMP00251,hmdb,Alanine
Roxithromycin Pathway,SMP00251,hmdb,Isoleucine
Roxithromycin Pathway,SMP00251,hmdb,Asparagine
Roxithromycin Pathway,SMP00251,hmdb,Valine
Roxithromycin Pathway,SMP00251,hmdb,Threonine
Roxithromycin Pathway,SMP00251,hmdb,Proline
Sotalol Action Pathway,SMP00660,hmdb,Phosphate
Corticosterone methyl oxidase II deficiency - CMO II,SMP00578,hmdb,Cholesterol
Smith-Lemli-Opitz Syndrome (SLOS),SMP00389,hmdb,Cholesterol
Smith-Lemli-Opitz Syndrome (SLOS),SMP00389,hmdb,Squalene
Smith-Lemli-Opitz Syndrome (SLOS),SMP00389,hmdb,Phosphate
Levobunolol Action Pathway,SMP00666,hmdb,Phosphate
Hydrocodone Pathway,SMP00411,hmdb,Phosphate
The oncogenic action of D-2-hydroxyglutarate in  Hydroxygluaricaciduria ,SMP02359,hmdb,Malate
The oncogenic action of D-2-hydroxyglutarate in  Hydroxygluaricaciduria ,SMP02359,hmdb,2-Hydroxyglutarate
The oncogenic action of D-2-hydroxyglutarate in  Hydroxygluaricaciduria ,SMP02359,hmdb,Citrate
The oncogenic action of D-2-hydroxyglutarate in  Hydroxygluaricaciduria ,SMP02359,hmdb,Glutamine
The oncogenic action of D-2-hydroxyglutarate in  Hydroxygluaricaciduria ,SMP02359,hmdb,Pyruvate
The oncogenic action of D-2-hydroxyglutarate in  Hydroxygluaricaciduria ,SMP02359,hmdb,Phosphate
The oncogenic action of D-2-hydroxyglutarate in  Hydroxygluaricaciduria ,SMP02359,hmdb,Fumarate
The oncogenic action of D-2-hydroxyglutarate in  Hydroxygluaricaciduria ,SMP02359,hmdb,Succinate
Globoid Cell Leukodystrophy,SMP00348,hmdb,Galactose
Globoid Cell Leukodystrophy,SMP00348,hmdb,Phosphate
Globoid Cell Leukodystrophy,SMP00348,hmdb,Glucose
Globoid Cell Leukodystrophy,SMP00348,hmdb,Serine
Globoid Cell Leukodystrophy,SMP00348,hmdb,Phosphoethanolamine
Globoid Cell Leukodystrophy,SMP00348,hmdb,Sphingosine
Globoid Cell Leukodystrophy,SMP00348,hmdb,Sphinganine
Methadone Pathway,SMP00408,hmdb,Phosphate
Nitrendipine Pathway,SMP00382,hmdb,Phosphate
Familial Hypercholanemia (FHCA),SMP00317,hmdb,Cholesterol
Familial Hypercholanemia (FHCA),SMP00317,hmdb,Glycochenodeoxycholate
Familial Hypercholanemia (FHCA),SMP00317,hmdb,Taurine
Familial Hypercholanemia (FHCA),SMP00317,hmdb,Glycine
Phosphoenolpyruvate carboxykinase deficiency 1 (PEPCK1),SMP00560,hmdb,Phosphate
Phosphoenolpyruvate carboxykinase deficiency 1 (PEPCK1),SMP00560,hmdb,3-Phosphoglycerate
Phosphoenolpyruvate carboxykinase deficiency 1 (PEPCK1),SMP00560,hmdb,Lactate
Phosphoenolpyruvate carboxykinase deficiency 1 (PEPCK1),SMP00560,hmdb,Fructose-6-phosphate
Phosphoenolpyruvate carboxykinase deficiency 1 (PEPCK1),SMP00560,hmdb,Pyruvate
Phosphoenolpyruvate carboxykinase deficiency 1 (PEPCK1),SMP00560,hmdb,Glucose
Lymecycline Pathway,SMP00295,hmdb,Valine
Lymecycline Pathway,SMP00295,hmdb,Methionine
Lymecycline Pathway,SMP00295,hmdb,Alanine
Lymecycline Pathway,SMP00295,hmdb,Isoleucine
Lymecycline Pathway,SMP00295,hmdb,Proline
Lymecycline Pathway,SMP00295,hmdb,Histidine
Lymecycline Pathway,SMP00295,hmdb,Asparagine
Lymecycline Pathway,SMP00295,hmdb,Leucine
Lymecycline Pathway,SMP00295,hmdb,Threonine
2-Hydroxyglutric Aciduria (D And L Form),SMP00136,hmdb,Succinate
2-Hydroxyglutric Aciduria (D And L Form),SMP00136,hmdb,Glutamine
2-Hydroxyglutric Aciduria (D And L Form),SMP00136,hmdb,Cysteine
2-Hydroxyglutric Aciduria (D And L Form),SMP00136,hmdb,Alanine
2-Hydroxyglutric Aciduria (D And L Form),SMP00136,hmdb,Fructose-6-phosphate
2-Hydroxyglutric Aciduria (D And L Form),SMP00136,hmdb,Pyruvate
2-Hydroxyglutric Aciduria (D And L Form),SMP00136,hmdb,Phosphate
2-Hydroxyglutric Aciduria (D And L Form),SMP00136,hmdb,Glycine
2-Hydroxyglutric Aciduria (D And L Form),SMP00136,hmdb,Aspartate
"Chondrodysplasia Punctata II, X Linked Dominant (CDPX2)",SMP00388,hmdb,Cholesterol
"Chondrodysplasia Punctata II, X Linked Dominant (CDPX2)",SMP00388,hmdb,Squalene
"Chondrodysplasia Punctata II, X Linked Dominant (CDPX2)",SMP00388,hmdb,Phosphate
Lactose Synthesis,SMP00444,hmdb,Phosphate
Lactose Synthesis,SMP00444,hmdb,Glucose
Tobramycin Action Pathway,SMP00711,hmdb,Proline
Tobramycin Action Pathway,SMP00711,hmdb,Valine
Tobramycin Action Pathway,SMP00711,hmdb,Threonine
Tobramycin Action Pathway,SMP00711,hmdb,Alanine
Tobramycin Action Pathway,SMP00711,hmdb,Methionine
Tobramycin Action Pathway,SMP00711,hmdb,Leucine
Tobramycin Action Pathway,SMP00711,hmdb,Histidine
Tobramycin Action Pathway,SMP00711,hmdb,Asparagine
Tobramycin Action Pathway,SMP00711,hmdb,Isoleucine
Spectinomycin Pathway,SMP00258,hmdb,Asparagine
Spectinomycin Pathway,SMP00258,hmdb,Valine
Spectinomycin Pathway,SMP00258,hmdb,Leucine
Spectinomycin Pathway,SMP00258,hmdb,Isoleucine
Spectinomycin Pathway,SMP00258,hmdb,Methionine
Spectinomycin Pathway,SMP00258,hmdb,Histidine
Spectinomycin Pathway,SMP00258,hmdb,Alanine
Spectinomycin Pathway,SMP00258,hmdb,Proline
Spectinomycin Pathway,SMP00258,hmdb,Threonine
Lysosomal Acid Lipase Deficiency (Wolman Disease),SMP00319,hmdb,Phosphate
Lysosomal Acid Lipase Deficiency (Wolman Disease),SMP00319,hmdb,Squalene
Lysosomal Acid Lipase Deficiency (Wolman Disease),SMP00319,hmdb,Cholesterol
Simvastatin Action Pathway,SMP00082,hmdb,Phosphate
Simvastatin Action Pathway,SMP00082,hmdb,Squalene
Simvastatin Action Pathway,SMP00082,hmdb,Cholesterol
Dibucaine Pathway,SMP00396,hmdb,Phosphate
Fluvastatin Pathway,SMP00119,hmdb,Cholesterol
Fluvastatin Pathway,SMP00119,hmdb,Squalene
Fluvastatin Pathway,SMP00119,hmdb,Phosphate
Isovaleric Aciduria,SMP00238,hmdb,Phosphate
Isovaleric Aciduria,SMP00238,hmdb,Valine
Isovaleric Aciduria,SMP00238,hmdb,3-Methyl-2-oxovalerate
Isovaleric Aciduria,SMP00238,hmdb,Isoleucine
Isovaleric Aciduria,SMP00238,hmdb,Succinate
Isovaleric Aciduria,SMP00238,hmdb,3-Methyl-2-oxobutyrate
Isovaleric Aciduria,SMP00238,hmdb,4-Methyl-2-oxopentanoate
Isovaleric Aciduria,SMP00238,hmdb,Leucine
Hyperprolinemia Type II,SMP00360,hmdb,Citrulline
Hyperprolinemia Type II,SMP00360,hmdb,Proline
Hyperprolinemia Type II,SMP00360,hmdb,Aspartate
Hyperprolinemia Type II,SMP00360,hmdb,Phosphate
Hyperprolinemia Type II,SMP00360,hmdb,Succinate
Hyperprolinemia Type II,SMP00360,hmdb,Fumarate
Hyperprolinemia Type II,SMP00360,hmdb,Urea
Hyperprolinemia Type II,SMP00360,hmdb,Creatine
Hyperprolinemia Type II,SMP00360,hmdb,Glycine
Hyperprolinemia Type II,SMP00360,hmdb,Arginine
27-Hydroxylase Deficiency,SMP00720,hmdb,Taurine
27-Hydroxylase Deficiency,SMP00720,hmdb,Glycochenodeoxycholate
27-Hydroxylase Deficiency,SMP00720,hmdb,Cholesterol
27-Hydroxylase Deficiency,SMP00720,hmdb,Glycine
Beta-Alanine Metabolism,SMP00007,hmdb,Histidine
Beta-Alanine Metabolism,SMP00007,hmdb,Uracil
Beta-Alanine Metabolism,SMP00007,hmdb,Pantothenate
Beta-Alanine Metabolism,SMP00007,hmdb,"5,6-Dihydrouracil"
Beta-Alanine Metabolism,SMP00007,hmdb,3-Methylhistidine
Beta-Alanine Metabolism,SMP00007,hmdb,beta-Alanine
Beta-Alanine Metabolism,SMP00007,hmdb,Aspartate
Transcription/Translation,SMP00019,hmdb,Aspartate
Transcription/Translation,SMP00019,hmdb,Asparagine
Transcription/Translation,SMP00019,hmdb,Phenylalanine
Transcription/Translation,SMP00019,hmdb,Valine
Transcription/Translation,SMP00019,hmdb,Glutamine
Transcription/Translation,SMP00019,hmdb,Cysteine
Transcription/Translation,SMP00019,hmdb,Methionine
Transcription/Translation,SMP00019,hmdb,Tryptophan
Transcription/Translation,SMP00019,hmdb,Proline
Transcription/Translation,SMP00019,hmdb,Arginine
Transcription/Translation,SMP00019,hmdb,Leucine
Transcription/Translation,SMP00019,hmdb,Lysine
Transcription/Translation,SMP00019,hmdb,Tyrosine
Transcription/Translation,SMP00019,hmdb,Isoleucine
Transcription/Translation,SMP00019,hmdb,Threonine
Transcription/Translation,SMP00019,hmdb,Alanine
Transcription/Translation,SMP00019,hmdb,Histidine
AICA-Ribosiduria,SMP00168,hmdb,Urate
