"pathwayName","sourceId","type","metabolite"
"Ether lipid metabolism","00565","kegg","PAFAH1B2"
"Ether lipid metabolism","00565","kegg","LPCAT1"
"Ether lipid metabolism","00565","kegg","PLA2G4F"
"Ether lipid metabolism","00565","kegg","PLA2G2D"
"Ether lipid metabolism","00565","kegg","PLA2G7"
"Ether lipid metabolism","00565","kegg","PLD2"
"Ether lipid metabolism","00565","kegg","PLA2G4E"
"Ether lipid metabolism","00565","kegg","EPT1"
"Ether lipid metabolism","00565","kegg","PPAP2C"
"Ether lipid metabolism","00565","kegg","PLD1"
"Ether lipid metabolism","00565","kegg","PPAP2A"
"Ether lipid metabolism","00565","kegg","TMEM86B"
"Measles","05162","kegg","CD3D"
"Measles","05162","kegg","FYN"
"Measles","05162","kegg","CBLB"
"Measles","05162","kegg","IL6"
"Measles","05162","kegg","AKT1"
"Measles","05162","kegg","IRF7"
"Measles","05162","kegg","EIF2AK3"
"Measles","05162","kegg","TYK2"
"Measles","05162","kegg","EIF2AK1"
"Measles","05162","kegg","IFNGR1"
"Measles","05162","kegg","HSPA2"
"Measles","05162","kegg","IL2RA"
"Measles","05162","kegg","TNFRSF10B"
"Measles","05162","kegg","FAS"
"Measles","05162","kegg","TLR7"
"Measles","05162","kegg","MAP3K7"
"Measles","05162","kegg","CD28"
"Measles","05162","kegg","IL2RG"
"Measles","05162","kegg","EIF2S1"
"Measles","05162","kegg","IRF3"
"Measles","05162","kegg","STAT1"
"Measles","05162","kegg","CCND2"
"Measles","05162","kegg","CSNK2A1"
"Measles","05162","kegg","ADAR"
"Measles","05162","kegg","CDK2"
"Measles","05162","kegg","CSNK2B"
"Measles","05162","kegg","FASLG"
"Measles","05162","kegg","PIK3CD"
"Measles","05162","kegg","PRKCQ"
"Measles","05162","kegg","AKT2"
"Measles","05162","kegg","IFIH1"
"Measles","05162","kegg","MYD88"
"Measles","05162","kegg","TNFAIP3"
"Measles","05162","kegg","HSPA1A"
"Measles","05162","kegg","BBC3"
"Measles","05162","kegg","NFKB1"
"Measles","05162","kegg","CD3E"
"Measles","05162","kegg","IL12B"
"Measles","05162","kegg","TP73"
"Measles","05162","kegg","GSK3B"
"Measles","05162","kegg","RCHY1"
"Measles","05162","kegg","SPR"
"Measles","05162","kegg","TNFRSF10D"
"Measles","05162","kegg","CDK4"
"Measles","05162","kegg","IRAK4"
"Measles","05162","kegg","IFNGR2"
"Measles","05162","kegg","NFKBIA"
"Measles","05162","kegg","RAB9A"
"Measles","05162","kegg","EIF3H"
"Measles","05162","kegg","HSPA1L"
"Measles","05162","kegg","MSN"
"Measles","05162","kegg","TLR4"
"Measles","05162","kegg","OAS1"
"Measles","05162","kegg","STAT3"
"Measles","05162","kegg","AVP"
"Measles","05162","kegg","TACR1"
"Measles","05162","kegg","TLR9"
"Measles","05162","kegg","GNB2L1"
"Measles","05162","kegg","PIK3CA"
"Measles","05162","kegg","PIK3CB"
"Measles","05162","kegg","TRAF6"
"Measles","05162","kegg","IL2RB"
"Measles","05162","kegg","IRF9"
"Measles","05162","kegg","NFKBIB"
"Measles","05162","kegg","TNFRSF10A"
"Measles","05162","kegg","TLR2"
"Measles","05162","kegg","IL1B"
"Measles","05162","kegg","MTCP1"
"Measles","05162","kegg","HSPA1B"
"Measles","05162","kegg","EIF2AK4"
"Measles","05162","kegg","EIF2AK2"
"Measles","05162","kegg","SLAMF1"
"Measles","05162","kegg","MAVS"
"Measles","05162","kegg","PIK3R1"
"Measles","05162","kegg","AKT3"
"Measles","05162","kegg","TP53"
"Measles","05162","kegg","DOK1"
"Measles","05162","kegg","IKBKE"
"Measles","05162","kegg","TBK1"
"Measles","05162","kegg","STAT2"
"Measles","05162","kegg","CSNK2A2"
"Measles","05162","kegg","CCNE1"
"Measles","05162","kegg","PIK3R3"
"Measles","05162","kegg","JAK2"
"Measles","05162","kegg","OAS3"
"Measles","05162","kegg","RELA"
"Measles","05162","kegg","CD3G"
"Measles","05162","kegg","JAK3"
"Measles","05162","kegg","CDKN1B"
"Measles","05162","kegg","TNFRSF10C"
"Measles","05162","kegg","DDX58"
"Measles","05162","kegg","CD209"
"Measles","05162","kegg","PIK3R2"
"Measles","05162","kegg","CLEC4M"
"Measles","05162","kegg","CCNE2"
"Measles","05162","kegg","STAT5A"
"Measles","05162","kegg","SH2D1A"
"Measles","05162","kegg","RAB9B"
"Measles","05162","kegg","FCGR2B"
"Measles","05162","kegg","CCND1"
"Measles","05162","kegg","IL12A"
"Measles","05162","kegg","TNFSF10"
"Measles","05162","kegg","EIF2A"
"Measles","05162","kegg","JAK1"
"Measles","05162","kegg","STAT5B"
"Measles","05162","kegg","HSPA8"
"Measles","05162","kegg","CD46"
"Measles","05162","kegg","IRAK1"
"Measles","05162","kegg","MX1"
"Measles","05162","kegg","OAS2"
"Measles","05162","kegg","CCND3"
"Measles","05162","kegg","IL13"
"Measles","05162","kegg","CHUK"
"Measles","05162","kegg","SLK"
"Measles","05162","kegg","CDK6"
"Measles","05162","kegg","CSNK2A1P"
"Measles","05162","kegg","IFNAR2"
"Measles","05162","kegg","HSPA6"
"Measles","05162","kegg","TAB2"
"Measles","05162","kegg","HGF"
"Measles","05162","kegg","IFNAR1"
"Longevity regulating pathway","04211","kegg","KL"
"Longevity regulating pathway","04211","kegg","CAMKK2"
"Longevity regulating pathway","04211","kegg","cAMP"
"Longevity regulating pathway","04211","kegg","PRKAG3"
"Longevity regulating pathway","04211","kegg","ATG13"
"Longevity regulating pathway","04211","kegg","FOXO3"
"Longevity regulating pathway","04211","kegg","TSC1"
"Longevity regulating pathway","04211","kegg","INSR"
"Longevity regulating pathway","04211","kegg","RPTOR"
"Longevity regulating pathway","04211","kegg","CREB3"
"Longevity regulating pathway","04211","kegg","AKT2"
"Longevity regulating pathway","04211","kegg","SOD2"
"Longevity regulating pathway","04211","kegg","PIK3CD"
"Longevity regulating pathway","04211","kegg","ADCY2"
"Longevity regulating pathway","04211","kegg","SESN3"
"Longevity regulating pathway","04211","kegg","AKT3"
"Longevity regulating pathway","04211","kegg","CREB3L4"
"Longevity regulating pathway","04211","kegg","ADCY3"
"Longevity regulating pathway","04211","kegg","CAT"
"Longevity regulating pathway","04211","kegg","RELA"
"Longevity regulating pathway","04211","kegg","ADIPOR1"
"Longevity regulating pathway","04211","kegg","EIF4E"
"Longevity regulating pathway","04211","kegg","RPS6KB2"
"Longevity regulating pathway","04211","kegg","PRKAG1"
"Longevity regulating pathway","04211","kegg","APPL1"
"Longevity regulating pathway","04211","kegg","CREB3L3"
"Longevity regulating pathway","04211","kegg","ADCY9"
"Longevity regulating pathway","04211","kegg","PIK3R1"
"Longevity regulating pathway","04211","kegg","CREB3L2"
"Longevity regulating pathway","04211","kegg","CREB3L1"
"Longevity regulating pathway","04211","kegg","PPARGC1A"
"Longevity regulating pathway","04211","kegg","RPS6KB1"
"Longevity regulating pathway","04211","kegg","SESN1"
"Longevity regulating pathway","04211","kegg","PIK3R3"
"Longevity regulating pathway","04211","kegg","CREB1"
"Longevity regulating pathway","04211","kegg","ADIPOQ"
"Longevity regulating pathway","04211","kegg","SESN2"
"Longevity regulating pathway","04211","kegg","IRS2"
"Longevity regulating pathway","04211","kegg","TP53"
"Longevity regulating pathway","04211","kegg","ATF4"
"Longevity regulating pathway","04211","kegg","PRKAB2"
"Longevity regulating pathway","04211","kegg","EIF4E1B"
"Longevity regulating pathway","04211","kegg","EHMT1"
"Longevity regulating pathway","04211","kegg","ADCY8"
"Longevity regulating pathway","04211","kegg","RHEB"
"Longevity regulating pathway","04211","kegg","ADCY7"
"Longevity regulating pathway","04211","kegg","AKT1S1"
"Longevity regulating pathway","04211","kegg","PPARG"
"Longevity regulating pathway","04211","kegg","AKT1"
"Longevity regulating pathway","04211","kegg","PIK3CA"
"Longevity regulating pathway","04211","kegg","PIK3R2"
"Longevity regulating pathway","04211","kegg","PRKACG"
"Longevity regulating pathway","04211","kegg","RB1CC1"
"Longevity regulating pathway","04211","kegg","EIF4E2"
"Longevity regulating pathway","04211","kegg","EIF4EBP1"
"Longevity regulating pathway","04211","kegg","NRAS"
"Longevity regulating pathway","04211","kegg","PRKACB"
"Longevity regulating pathway","04211","kegg","IGF1"
"Longevity regulating pathway","04211","kegg","NFKB1"
"Longevity regulating pathway","04211","kegg","PRKAA1"
"Longevity regulating pathway","04211","kegg","PRKACA"
"Longevity regulating pathway","04211","kegg","ATF2"
"Longevity regulating pathway","04211","kegg","EHMT2"
"Longevity regulating pathway","04211","kegg","IGF1R"
"Longevity regulating pathway","04211","kegg","IRS1"
"Longevity regulating pathway","04211","kegg","BAX"
"Longevity regulating pathway","04211","kegg","PRKAG2"
"Longevity regulating pathway","04211","kegg","PRKAA2"
"Longevity regulating pathway","04211","kegg","PRKAB1"
"Longevity regulating pathway","04211","kegg","HRAS"
"Longevity regulating pathway","04211","kegg","ADCY4"
"Longevity regulating pathway","04211","kegg","ADCY6"
"Longevity regulating pathway","04211","kegg","C12orf44"
"Longevity regulating pathway","04211","kegg","PIK3CB"
"Longevity regulating pathway","04211","kegg","FOXO1"
"Longevity regulating pathway","04211","kegg","ADCY1"
"Longevity regulating pathway","04211","kegg","CAMK4"
"Longevity regulating pathway","04211","kegg","SIRT1"
"Longevity regulating pathway","04211","kegg","ATG5"
"Longevity regulating pathway","04211","kegg","ATF6B"
"Longevity regulating pathway","04211","kegg","ADCY5"
"Longevity regulating pathway","04211","kegg","KRAS"
"Longevity regulating pathway","04211","kegg","ULK1"
"Longevity regulating pathway","04211","kegg","STK11"
"Longevity regulating pathway","04211","kegg","MTOR"
"Longevity regulating pathway","04211","kegg","CREB5"
"Longevity regulating pathway","04211","kegg","TSC2"
"Longevity regulating pathway","04211","kegg","ADIPOR2"
"Thyroid hormone synthesis","04918","kegg","CREB3"
"Thyroid hormone synthesis","04918","kegg","PLCB3"
"Thyroid hormone synthesis","04918","kegg","ATP1B3"
"Thyroid hormone synthesis","04918","kegg","PRKCA"
"Thyroid hormone synthesis","04918","kegg","ADCY7"
"Thyroid hormone synthesis","04918","kegg","GPX1"
"Thyroid hormone synthesis","04918","kegg","DUOX2"
"Thyroid hormone synthesis","04918","kegg","ADCY1"
"Thyroid hormone synthesis","04918","kegg","GSR"
"Thyroid hormone synthesis","04918","kegg","PDIA4"
"Thyroid hormone synthesis","04918","kegg","PRKCG"
"Thyroid hormone synthesis","04918","kegg","GPX6"
"Thyroid hormone synthesis","04918","kegg","PRKACA"
"Thyroid hormone synthesis","04918","kegg","PLCB2"
"Thyroid hormone synthesis","04918","kegg","ATP1A1"
"Thyroid hormone synthesis","04918","kegg","LRP2"
"Thyroid hormone synthesis","04918","kegg","ASGR1"
"Thyroid hormone synthesis","04918","kegg","GNAS"
"Thyroid hormone synthesis","04918","kegg","CREB3L2"
"Thyroid hormone synthesis","04918","kegg","PRKCB"
"Thyroid hormone synthesis","04918","kegg","DUOXA2"
"Thyroid hormone synthesis","04918","kegg","PRKACG"
"Thyroid hormone synthesis","04918","kegg","TG"
"Thyroid hormone synthesis","04918","kegg","ADCY2"
"Thyroid hormone synthesis","04918","kegg","SLC5A5"
"Thyroid hormone synthesis","04918","kegg","GPX5"
"Thyroid hormone synthesis","04918","kegg","PRKACB"
"Thyroid hormone synthesis","04918","kegg","ADCY8"
"Thyroid hormone synthesis","04918","kegg","CANX"
"Thyroid hormone synthesis","04918","kegg","CMC1"
"Thyroid hormone synthesis","04918","kegg","CGA"
"Thyroid hormone synthesis","04918","kegg","HSPA5"
"Thyroid hormone synthesis","04918","kegg","PAX8"
"Thyroid hormone synthesis","04918","kegg","ATF2"
"Thyroid hormone synthesis","04918","kegg","GPX2"
"Thyroid hormone synthesis","04918","kegg","ATP1A2"
"Thyroid hormone synthesis","04918","kegg","CREB1"
"Thyroid hormone synthesis","04918","kegg","TPO"
"Thyroid hormone synthesis","04918","kegg","HSP90B1"
"Thyroid hormone synthesis","04918","kegg","ADCY6"
"Thyroid hormone synthesis","04918","kegg","TTR"
"Thyroid hormone synthesis","04918","kegg","GPX7"
"Thyroid hormone synthesis","04918","kegg","GPX3"
"Thyroid hormone synthesis","04918","kegg","CREB3L1"
"Thyroid hormone synthesis","04918","kegg","FXYD2"
"Thyroid hormone synthesis","04918","kegg","ADCY5"
"Thyroid hormone synthesis","04918","kegg","ATP1B1"
"Thyroid hormone synthesis","04918","kegg","ATP1B4"
"Thyroid hormone synthesis","04918","kegg","ADCY4"
"Thyroid hormone synthesis","04918","kegg","ATP1A4"
"Thyroid hormone synthesis","04918","kegg","PLCB1"
"Thyroid hormone synthesis","04918","kegg","ATF6B"
"Thyroid hormone synthesis","04918","kegg","ATF4"
"Thyroid hormone synthesis","04918","kegg","TTF1"
"Thyroid hormone synthesis","04918","kegg","CREB3L4"
"Thyroid hormone synthesis","04918","kegg","ADCY9"
"Thyroid hormone synthesis","04918","kegg","GNAQ"
"Thyroid hormone synthesis","04918","kegg","TSHR"
"Thyroid hormone synthesis","04918","kegg","ADCY3"
"Thyroid hormone synthesis","04918","kegg","CREB5"
"Thyroid hormone synthesis","04918","kegg","ITPR3"
"Thyroid hormone synthesis","04918","kegg","ATP1B2"
"Thyroid hormone synthesis","04918","kegg","ATP1A3"
"Thyroid hormone synthesis","04918","kegg","IYD"
"Thyroid hormone synthesis","04918","kegg","TTF2"
"Thyroid hormone synthesis","04918","kegg","cAMP"
"Thyroid hormone synthesis","04918","kegg","PLCB4"
"Thyroid hormone synthesis","04918","kegg","GPX8"
"Thyroid hormone synthesis","04918","kegg","ITPR1"
"Thyroid hormone synthesis","04918","kegg","CREB3L3"
"Thyroid hormone synthesis","04918","kegg","ASGR2"
"Thyroid hormone synthesis","04918","kegg","ITPR2"
"African trypanosomiasis","05143","kegg","IL6"
"African trypanosomiasis","05143","kegg","TNF"
"African trypanosomiasis","05143","kegg","HGF"
"African trypanosomiasis","05143","kegg","PLCB4"
"African trypanosomiasis","05143","kegg","MYD88"
"African trypanosomiasis","05143","kegg","ICAM1"
"African trypanosomiasis","05143","kegg","PRKCG"
"African trypanosomiasis","05143","kegg","GNAQ"
"African trypanosomiasis","05143","kegg","IDO1"
"African trypanosomiasis","05143","kegg","FAS"
"African trypanosomiasis","05143","kegg","LAMA4"
"African trypanosomiasis","05143","kegg","APOA1"
"African trypanosomiasis","05143","kegg","PRKCA"
"African trypanosomiasis","05143","kegg","PRKACA"
"African trypanosomiasis","05143","kegg","HPR"
"African trypanosomiasis","05143","kegg","APOL1"
"African trypanosomiasis","05143","kegg","PLCB3"
"African trypanosomiasis","05143","kegg","F2RL1"
"African trypanosomiasis","05143","kegg","IL18"
"African trypanosomiasis","05143","kegg","FASLG"
"African trypanosomiasis","05143","kegg","HBA2"
"African trypanosomiasis","05143","kegg","HBB"
"African trypanosomiasis","05143","kegg","IL12A"
"African trypanosomiasis","05143","kegg","VCAM1"
"African trypanosomiasis","05143","kegg","PLCB2"
"African trypanosomiasis","05143","kegg","IL12B"
"African trypanosomiasis","05143","kegg","LAMA3"
"African trypanosomiasis","05143","kegg","THOP1"
"African trypanosomiasis","05143","kegg","IL1B"
"African trypanosomiasis","05143","kegg","SELE"
"African trypanosomiasis","05143","kegg","IL10"
"African trypanosomiasis","05143","kegg","TLR9"
"African trypanosomiasis","05143","kegg","PLCB1"
"African trypanosomiasis","05143","kegg","PRKCB"
"African trypanosomiasis","05143","kegg","CMC1"
"African trypanosomiasis","05143","kegg","HBA1"
"Progesterone-mediated oocyte maturation","04914","kegg","ADCY3"
"Progesterone-mediated oocyte maturation","04914","kegg","AKT3"
"Progesterone-mediated oocyte maturation","04914","kegg","CDC16"
"Progesterone-mediated oocyte maturation","04914","kegg","CPEB4"
"Progesterone-mediated oocyte maturation","04914","kegg","BRAF"
"Progesterone-mediated oocyte maturation","04914","kegg","BUB1"
"Progesterone-mediated oocyte maturation","04914","kegg","MAD2L1"
"Progesterone-mediated oocyte maturation","04914","kegg","RPS6KA1"
"Progesterone-mediated oocyte maturation","04914","kegg","PDE3B"
"Progesterone-mediated oocyte maturation","04914","kegg","ANAPC2"
"Progesterone-mediated oocyte maturation","04914","kegg","CDC25A"
"Progesterone-mediated oocyte maturation","04914","kegg","CDC25C"
"Progesterone-mediated oocyte maturation","04914","kegg","ANAPC1"
"Progesterone-mediated oocyte maturation","04914","kegg","CCNA1"
"Progesterone-mediated oocyte maturation","04914","kegg","ADCY7"
"Progesterone-mediated oocyte maturation","04914","kegg","ARAF"
"Progesterone-mediated oocyte maturation","04914","kegg","MAPK10"
"Progesterone-mediated oocyte maturation","04914","kegg","CDK2"
"Progesterone-mediated oocyte maturation","04914","kegg","STK10"
"Progesterone-mediated oocyte maturation","04914","kegg","ANAPC4"
"Progesterone-mediated oocyte maturation","04914","kegg","CCNB3"
"Progesterone-mediated oocyte maturation","04914","kegg","ANAPC13"
"Progesterone-mediated oocyte maturation","04914","kegg","SPDYC"
"Progesterone-mediated oocyte maturation","04914","kegg","SPDYE2"
"Progesterone-mediated oocyte maturation","04914","kegg","CCNA2"
"Progesterone-mediated oocyte maturation","04914","kegg","HSP90AA1"
"Progesterone-mediated oocyte maturation","04914","kegg","CPEB2"
"Progesterone-mediated oocyte maturation","04914","kegg","CPEB3"
"Progesterone-mediated oocyte maturation","04914","kegg","CCNB2"
"Progesterone-mediated oocyte maturation","04914","kegg","MAPK11"
"Progesterone-mediated oocyte maturation","04914","kegg","AKT2"
"Progesterone-mediated oocyte maturation","04914","kegg","RAF1"
"Progesterone-mediated oocyte maturation","04914","kegg","MAP2K1"
"Progesterone-mediated oocyte maturation","04914","kegg","cAMP"
"Progesterone-mediated oocyte maturation","04914","kegg","PIK3R3"
"Progesterone-mediated oocyte maturation","04914","kegg","PIK3R1"
"Progesterone-mediated oocyte maturation","04914","kegg","CDH1"
"Progesterone-mediated oocyte maturation","04914","kegg","IGF1"
"Progesterone-mediated oocyte maturation","04914","kegg","MAD2L2"
"Progesterone-mediated oocyte maturation","04914","kegg","SPDYE1"
"Progesterone-mediated oocyte maturation","04914","kegg","KIF22"
"Progesterone-mediated oocyte maturation","04914","kegg","SPDYE5"
"Progesterone-mediated oocyte maturation","04914","kegg","CPEB1"
"Progesterone-mediated oocyte maturation","04914","kegg","MAPK1"
"Progesterone-mediated oocyte maturation","04914","kegg","MAPK9"
"Progesterone-mediated oocyte maturation","04914","kegg","CCNB1"
"Progesterone-mediated oocyte maturation","04914","kegg","ADCY2"
"Progesterone-mediated oocyte maturation","04914","kegg","HSP90AB1"
"Progesterone-mediated oocyte maturation","04914","kegg","GNAI2"
"Progesterone-mediated oocyte maturation","04914","kegg","PIK3CB"
"Progesterone-mediated oocyte maturation","04914","kegg","GNAI3"
"Progesterone-mediated oocyte maturation","04914","kegg","PRKACA"
"Progesterone-mediated oocyte maturation","04914","kegg","ADCY1"
"Progesterone-mediated oocyte maturation","04914","kegg","PRKACB"
"Progesterone-mediated oocyte maturation","04914","kegg","ANAPC5"
"Progesterone-mediated oocyte maturation","04914","kegg","MYT1"
