"source_id","metabolites","ontology"
"chemspider:24767782","PI(20:4(5Z,8Z,11Z,14Z)/20:0)","Blood"
"chemspider:24767904","PIP(22:3(10Z,13Z,16Z)/16:2(9Z,","Blood"
"hmdb:HMDB0010138","PIP2(20:4(8Z,11Z,14Z,17Z)/18:1","Blood"
"hmdb:HMDB0010134","PIP2(20:4(5Z,8Z,11Z,14Z)/18:1(","Blood"
"chemspider:24767908","PIP(22:5(7Z,10Z,13Z,16Z,19Z)/1","Blood"
"hmdb:HMDB0010016","PIP(20:4(5Z,8Z,11Z,14Z)/18:0)","Blood"
"chemspider:24767991","PIP2(20:0/18:2(9Z,12Z))","Blood"
"pubchem:53480193","PIP(20:1(11Z)/18:1(11Z))","Blood"
"chemspider:24767788","PI(20:4(8Z,11Z,14Z,17Z)/20:0)","Blood"
"hmdb:HMDB0010142","PIP2(22:3(10Z,13Z,16Z)/16:2(9Z","Blood"
"chemspider:26324104","NA","Blood"
"pubchem:53480330","PIP2(20:4(8Z,11Z,14Z,17Z)/18:1","Blood"
"pubchem:53480198","PIP(20:2(11Z,14Z)/18:2(9Z,12Z)","Blood"
"hmdb:HMDB0010019","PIP(20:4(8Z,11Z,14Z,17Z)/16:0)","Blood"
"hmdb:HMDB0010022","PIP(20:4(8Z,11Z,14Z,17Z)/18:1(","Blood"
"pubchem:53480332","PIP2(22:3(10Z,13Z,16Z)/16:0)","Blood"
"chemspider:24767919","PIP2(16:0/20:3(8Z,11Z,14Z))","Blood"
"hmdb:HMDB0009895","PI(20:4(5Z,8Z,11Z,14Z)/18:1(11","Blood"
"chemspider:24767964","PIP2(18:1(9Z)/18:0)","Blood"
"chemspider:24767921","PIP2(16:0/20:4(8Z,11Z,14Z,17Z)","Blood"
"chemspider:24767845","PIP(18:1(11Z)/18:3(6Z,9Z,12Z))","Blood"
"hmdb:HMDB0010119","PIP2(20:2(11Z,14Z)/16:0)","Blood"
"pubchem:53480212","PIP(20:4(5Z,8Z,11Z,14Z)/18:1(9","Blood"
"hmdb:HMDB0009784","PI(16:0/18:2(9Z,12Z))","Blood"
"hmdb:HMDB0010158","PIP3(18:1(9Z)/18:1(11Z))","Blood"
"chemspider:24767687","PI(16:2(9Z,12Z)/16:0)","Blood"
"hmdb:HMDB0010159","PIP3(18:1(9Z)/18:1(9Z))","Blood"
"hmdb:HMDB0009828","PI(18:1(11Z)/18:3(9Z,12Z,15Z))","Blood"
"hmdb:HMDB0010078","PIP2(18:1(11Z)/18:3(6Z,9Z,12Z)","Blood"
"chemspider:24767976","PIP2(18:2(9Z,12Z)/18:0)","Blood"
"pubchem:53480224","PIP2(16:0/16:1(9Z))","Blood"
"hmdb:HMDB0009791","PI(16:0/22:2(13Z,16Z))","Blood"
"hmdb:HMDB0009790","PI(16:0/20:4(8Z,11Z,14Z,17Z))","Blood"
"chemspider:24767935","PIP2(16:2(9Z,12Z)/22:3(10Z,13Z","Blood"
"hmdb:HMDB0009794","PI(16:0/22:4(7Z,10Z,13Z,16Z))","Blood"
"hmdb:HMDB0010047","PIP2(16:0/22:4(10Z,13Z,16Z,19Z","Blood"
"pubchem:53480229","PIP2(16:0/18:2(9Z,12Z))","Blood"
"hmdb:HMDB0010045","PIP2(16:0/22:2(13Z,16Z))","Blood"
"pubchem:53480234","PIP2(16:0/20:4(5Z,8Z,11Z,14Z))","Blood"
"hmdb:HMDB0009915","PI(22:4(7Z,10Z,13Z,16Z)/18:0)","Blood"
"chemspider:24767821","PIP(16:1(9Z)/18:0)","Blood"
"hmdb:HMDB0009799","PI(16:1(9Z)/18:0)","Blood"
"pubchem:53480241","PIP2(16:0/22:5(7Z,10Z,13Z,16Z,","Blood"
"hmdb:HMDB0009804","PI(16:2(9Z,12Z)/22:3(10Z,13Z,1","Blood"
"hmdb:HMDB0010053","PIP2(16:1(9Z)/18:0)","Blood"
"hmdb:HMDB0009923","PIP(16:0/18:0)","Blood"
"hmdb:HMDB0010051","PIP2(16:1(9Z)/16:0)","Blood"
"chemspider:24767706","PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z","Blood"
"hmdb:HMDB0009928","PIP(16:0/20:2(11Z,14Z))","Blood"
"hmdb:HMDB0009925","PIP[3'](16:0/18:1(9Z))","Blood"
"chemspider:24767953","PIP2(18:1(11Z)/18:1(9Z))","Blood"
"pubchem:53480245","PIP2(16:1(9Z)/18:1(11Z))","Blood"
"chemspider:24767712","PI(18:1(11Z)/18:3(6Z,9Z,12Z))","Blood"
"hmdb:HMDB0009927","PIP(16:0/20:1(11Z)) ","Blood"
"pubchem:53480142","PIP(18:0/16:1(9Z))","Blood"
"hmdb:HMDB0009929","PIP(16:0/20:3(5Z,8Z,11Z))","Blood"
"hmdb:HMDB0010107","PIP2(18:2(9Z,12Z)/20:3(8Z,11Z,","Blood"
"pubchem:53480252","PIP2(18:0/16:2(9Z,12Z))","Blood"
"chemspider:24767922","PIP2(16:0/22:2(13Z,16Z))","Blood"
"chemspider:24767841","PIP(18:1(11Z)/18:0)","Blood"
"hmdb:HMDB0009779","PI(16:0/16:1(9Z))","Blood"
"chemspider:24767925","PIP2(16:0/22:4(7Z,10Z,13Z,16Z)","Blood"
"chemspider:24767842","PIP(18:1(11Z)/18:1(11Z))","Blood"
"hmdb:HMDB0009820","PI(18:0/22:5(7Z,10Z,13Z,16Z,19","Blood"
"chemspider:24767724","PI(18:1(9Z)/18:3(6Z,9Z,12Z))","Blood"
"chemspider:24767726","PI(18:1(9Z)/20:1(11Z))","Blood"
"hmdb:HMDB0009821","PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z","Blood"
"chemspider:24767808","PIP(16:0/18:2(9Z,12Z))","Blood"
"hmdb:HMDB0010161","PIP3(18:1(9Z)/20:3(8Z,11Z,14Z)","Blood"
"hmdb:HMDB0009789","PI(16:0/20:4(5Z,8Z,11Z,14Z))","Blood"
"pubchem:53480267","PIP2(18:1(11Z)/18:1(9Z))","Blood"
"pubchem:53480265","PIP2(18:1(11Z)/18:0)","Blood"
"hmdb:HMDB0009953","PIP(18:0/18:3(9Z,12Z,15Z))","Blood"
"chemspider:24767850","PIP(18:1(15Z)/20:1(11Z))","Blood"
"hmdb:HMDB0010085","PIP2(18:1(9Z)/16:0)","Blood"
"chemspider:24767737","PI(18:2(9Z,12Z)/20:1(11Z))","Blood"
"pubchem:53480273","PIP2(18:1(11Z)/20:3(8Z,11Z,14Z","Blood"
"chebi:84244","NA","Blood"
"pubchem:53480123","PIP(16:0/18:2(9Z,12Z))","Blood"
"chemspider:24767739","PI(18:2(9Z,12Z)/20:3(5Z,8Z,11Z","Blood"
"hmdb:HMDB0009836","PI(18:1(9Z)/18:1(11Z))","Blood"
"chemspider:24767743","PI(18:3(6Z,9Z,12Z)/18:0)","Blood"
"chemspider:24767742","PI(18:2(9Z,12Z)/22:3(10Z,13Z,1","Blood"
"hmdb:HMDB0009965","PIP(18:1(11Z)/20:3(5Z,8Z,11Z))","Blood"
"pubchem:53480127","PIP(16:0/20:3(8Z,11Z,14Z))","Blood"
"chemspider:24767862","PIP(18:1(9Z)/20:4(8Z,11Z,14Z,1","Blood"
"hmdb:HMDB0009968","PIP(18:1(11Z)/20:4(8Z,11Z,14Z,","Blood"
"pubchem:53480133","PIP(16:0/22:5(7Z,10Z,13Z,16Z,1","Blood"
"hmdb:HMDB0009844","PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z","Blood"
"pubchem:53480136","PIP(16:1(9Z)/18:1(11Z))","Blood"
"pubchem:53480135","PIP(16:1(9Z)/18:0)","Blood"
"pubchem:53480139","PIP(16:2(9Z,12Z)/18:0)","Blood"
"hmdb:HMDB0009970","PIP(18:1(9Z)/16:0)","Blood"
"chemspider:24767874","PIP(18:3(6Z,9Z,12Z)/18:1(11Z))","Blood"
"chemspider:24767916","PIP2(16:0/20:1(11Z))","Blood"
"chemspider:24767873","PIP(18:3(6Z,9Z,12Z)/18:0)","Blood"
"hmdb:HMDB0010145","PIP2(22:5(4Z,7Z,10Z,13Z,16Z)/1","Blood"
"chemspider:24767882","PIP(20:2(11Z,14Z)/16:0)","Blood"
"hmdb:HMDB0010067","PIP2(18:0/20:2(11Z,14Z))","Blood"
"hmdb:HMDB0010110","PIP2(18:3(6Z,9Z,12Z)/18:1(9Z))","Blood"
"hmdb:HMDB0010071","PIP2(18:0/20:4(8Z,11Z,14Z,17Z)","Blood"
"hmdb:HMDB0010072","PIP2(18:1(11Z)/16:0)","Blood"
"chemspider:24767765","PI(20:3(5Z,8Z,11Z)/18:0)","Blood"
"pubchem:53480301","PIP2(18:3(6Z,9Z,12Z)/18:1(9Z))","Blood"
"pubchem:53480303","PIP2(18:3(9Z,12Z,15Z)/18:1(11Z","Blood"
"hmdb:HMDB0009862","PI(18:3(9Z,12Z,15Z)/18:0)","Blood"
"pubchem:53480160","PIP(18:1(11Z)/20:3(5Z,8Z,11Z))","Blood"
"hmdb:HMDB0009822","PI(18:1(11Z)/16:0)","Blood"
"hmdb:HMDB0009825","PI(18:1(11Z)/18:1(9Z))","Blood"
"hmdb:HMDB0009824","PI(18:1(11Z)/18:1(11Z))","Blood"
"chemspider:24768016","PIP2(20:4(8Z,11Z,14Z,17Z)/18:1","Blood"
"chemspider:24768015","PIP2(20:4(8Z,11Z,14Z,17Z)/18:1","Blood"
"pubchem:53480168","PIP(18:1(9Z)/18:1(11Z))","Blood"
"hmdb:HMDB0010124","PIP2(20:3(5Z,8Z,11Z)/18:1(11Z)","Blood"
"chemspider:24767893","PIP(20:3(8Z,11Z,14Z)/18:1(9Z))","Blood"
"pubchem:53480309","PIP2(20:1(11Z)/18:2(9Z,12Z))","Blood"
"chemspider:24768018","PIP2(22:3(10Z,13Z,16Z)/16:0)","Blood"
"hmdb:HMDB0009878","PI(20:2(11Z,14Z)/20:2(11Z,14Z)","Blood"
"chemspider:24768021","PIP2(22:4(7Z,10Z,13Z,16Z)/16:0","Blood"
"chemspider:24767902","PIP(20:4(8Z,11Z,14Z,17Z)/18:1(","Blood"
"hmdb:HMDB0010129","PIP2(20:3(8Z,11Z,14Z)/18:1(11Z","Blood"
"chemspider:24767901","PIP(20:4(8Z,11Z,14Z,17Z)/18:1(","Blood"
"chemspider:24767783","PI(20:4(5Z,8Z,11Z,14Z)/20:1(11","Blood"
"hmdb:HMDB0009882","PI(20:3(5Z,8Z,11Z)/18:1(9Z))","Blood"
"chemspider:24767784","PI(20:4(8Z,11Z,14Z,17Z)/16:0)","Blood"
"pubchem:53480322","PIP2(20:3(8Z,11Z,14Z)/18:2(9Z,","Blood"
"chemspider:24767909","PIP2(16:0/16:0)","Blood"
"hmdb:HMDB0010015","PIP(20:4(5Z,8Z,11Z,14Z)/16:0)","Blood"
"pubchem:53480186","PIP(18:2(9Z,12Z)/20:3(8Z,11Z,1","Blood"
"pubchem:53480325","PIP2(20:4(5Z,8Z,11Z,14Z)/18:1(","Blood"
"pubchem:53480197","PIP(20:2(11Z,14Z)/16:0)","Blood"
"hmdb:HMDB0010143","PIP2(22:4(10Z,13Z,16Z,19Z)/16:","Blood"
"pubchem:53480328","PIP2(20:4(8Z,11Z,14Z,17Z)/18:0","Blood"
"chemspider:24767918","PIP2(16:0/20:3(5Z,8Z,11Z))","Blood"
"chemspider:24767751","PI(20:0/16:0)","Blood"
"pubchem:53480329","PIP2(20:4(8Z,11Z,14Z,17Z)/18:1","Blood"
"pubchem:53480143","PIP(18:0/16:2(9Z,12Z))","Blood"
"hmdb:HMDB0010146","PIP2(22:5(7Z,10Z,13Z,16Z,19Z)/","Blood"
"hmdb:HMDB0009896","PI(20:4(5Z,8Z,11Z,14Z)/18:1(9Z","Blood"
"chemspider:24767798","PI(22:4(10Z,13Z,16Z,19Z)/18:0)","Blood"
"chemspider:24767680","PI(16:0/22:5(4Z,7Z,10Z,13Z,16Z","Blood"
"pubchem:53480304","PIP2(18:3(9Z,12Z,15Z)/18:1(9Z)","Blood"
"hmdb:HMDB0010023","PIP(22:2(13Z,16Z)/16:0)","Blood"
"hmdb:HMDB0010154","PIP3(18:1(11Z)/18:1(11Z))","Blood"
"chemspider:24767807","PIP(16:0/18:1(11Z))","Blood"
"pubchem:53480337","PIP2(22:5(7Z,10Z,13Z,16Z,19Z)/","Blood"
"hmdb:HMDB0010033","PIP2(16:0/16:1(9Z))","Blood"
"hmdb:HMDB0010156","PIP3(18:1(11Z)/20:3(5Z,8Z,11Z)","Blood"
"hmdb:HMDB0009785","PI(16:0/20:0)","Blood"
"chemspider:24768013","PIP2(20:4(8Z,11Z,14Z,17Z)/16:0","Blood"
"hmdb:HMDB0009788","PI(16:0/20:3(8Z,11Z,14Z))","Blood"
"chemspider:24767933","PIP2(16:2(9Z,12Z)/16:0)","Blood"
"chemspider:24767813","PIP(16:0/20:4(5Z,8Z,11Z,14Z))","Blood"
"chemspider:24767693","PI(18:0/18:0)","Blood"
"hmdb:HMDB0009909","PI(22:3(10Z,13Z,16Z)/18:2(9Z,1","Blood"
"chemspider:24767939","PIP2(18:0/18:1(11Z))","Blood"
"chemspider:24767938","PIP2(18:0/16:2(9Z,12Z))","Blood"
"hmdb:HMDB0009793","PI(16:0/22:4(10Z,13Z,16Z,19Z))","Blood"
"chemspider:24767697","PI(18:0/20:2(11Z,14Z))","Blood"
"hmdb:HMDB0010044","PIP2(16:0/20:4(8Z,11Z,14Z,17Z)","Blood"
"chemspider:24767819","PIP(16:0/22:5(7Z,10Z,13Z,16Z,1","Blood"
"chemspider:24767941","PIP2(18:0/18:2(9Z,12Z))","Blood"
"hmdb:HMDB0010048","PIP2(16:0/22:4(7Z,10Z,13Z,16Z)","Blood"
"chemspider:24767822","PIP(16:1(9Z)/18:1(11Z))","Blood"
"chemspider:24767705","PI(18:0/22:5(7Z,10Z,13Z,16Z,19","Blood"
"chemspider:24767946","PIP2(18:0/20:3(8Z,11Z,14Z))","Blood"
"chemspider:24767826","PIP(16:2(9Z,12Z)/22:3(10Z,13Z,","Blood"
"hmdb:HMDB0009920","PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)","Blood"
"chemspider:24767824","PIP(16:2(9Z,12Z)/16:0)","Blood"
"chemspider:24767948","PIP2(18:0/20:4(8Z,11Z,14Z,17Z)","Blood"
"hmdb:HMDB0009924","PIP(16:0/18:1(11Z))","Blood"
"hmdb:HMDB0009969","PIP(18:1(15Z)/20:1(11Z))","Blood"
"chemspider:24767832","PIP(18:0/18:2(9Z,12Z))","Blood"
"hmdb:HMDB0010058","PIP2(16:2(9Z,12Z)/22:3(10Z,13Z","Blood"
"chemspider:24767915","PIP2(16:0/18:2(9Z,12Z))","Blood"
"pubchem:53480137","PIP(16:1(9Z)/18:1(9Z))","Blood"
"chemspider:24767795","PI(22:3(10Z,13Z,16Z)/18:3(6Z,9","Blood"
"chemspider:24767877","PIP(20:0/18:2(9Z,12Z))","Blood"
"hmdb:HMDB0009814","PI(18:0/20:3(8Z,11Z,14Z))","Blood"
"chemspider:24767717","PI(18:1(11Z)/20:4(5Z,8Z,11Z,14","Blood"
"chemspider:24767962","PIP2(18:1(9Z)/16:0)","Blood"
"hmdb:HMDB0010024","PIP(22:3(10Z,13Z,16Z)/16:2(9Z,","Blood"
"hmdb:HMDB0010070","PIP2(18:0/20:4(5Z,8Z,11Z,14Z))","Blood"
"chemspider:24767844","PIP(18:1(11Z)/18:2(9Z,12Z))","Blood"
"pubchem:5771760","PIP[3'](16:0/18:1(9Z))","Blood"
"chemspider:24767722","PI(18:1(9Z)/18:1(9Z))","Blood"
"chemspider:24767967","PIP2(18:1(9Z)/18:2(9Z,12Z))","Blood"
"chemspider:24767966","PIP2(18:1(9Z)/18:1(9Z))","Blood"
"hmdb:HMDB0009945","PIP(16:2(9Z,12Z)/22:3(10Z,13Z,","Blood"
"hmdb:HMDB0010157","PIP3(18:1(11Z)/20:3(8Z,11Z,14Z","Blood"
"hmdb:HMDB0009952","PIP(18:0/18:3(6Z,9Z,12Z))","Blood"
"chemspider:24767973","PIP2(18:1(9Z)/20:4(5Z,8Z,11Z,1","Blood"
"chemspider:24767972","PIP2(18:1(9Z)/20:3(8Z,11Z,14Z)","Blood"
"chemspider:24767728","PI(18:1(9Z)/20:3(8Z,11Z,14Z))","Blood"
"hmdb:HMDB0009951","PIP(18:0/18:2(9Z,12Z))","Blood"
"hmdb:HMDB0009956","PIP(18:0/20:4(5Z,8Z,11Z,14Z))","Blood"
"wikidata:Q27157614","NA","Blood"
"chemspider:24767735","PI(18:2(9Z,12Z)/18:2(9Z,12Z))","Blood"
"chemspider:24767854","PIP(18:1(9Z)/18:1(11Z))","Blood"
"hmdb:HMDB0010087","PIP2(18:1(9Z)/18:0)","Blood"
"chemspider:24767979","PIP2(18:2(9Z,12Z)/18:2(9Z,12Z)","Blood"
"chemspider:24767857","PIP(18:1(9Z)/18:3(6Z,9Z,12Z))","Blood"
"hmdb:HMDB0010092","PIP2(18:1(9Z)/18:3(9Z,12Z,15Z)","Blood"
"chemspider:24767983","PIP2(18:2(9Z,12Z)/20:3(5Z,8Z,1","Blood"
"chemspider:24767859","PIP(18:1(9Z)/20:3(5Z,8Z,11Z))","Blood"
"hmdb:HMDB0009840","PI(18:1(9Z)/18:3(9Z,12Z,15Z))","Blood"
"hmdb:HMDB0009839","PI(18:1(9Z)/18:3(6Z,9Z,12Z))","Blood"
"hmdb:HMDB0010097","PIP2(18:1(9Z)/20:4(8Z,11Z,14Z,","Blood"
"chemspider:24767868","PIP(18:2(9Z,12Z)/20:0)","Blood"
"chemspider:24767865","PIP(18:2(9Z,12Z)/18:1(11Z))","Blood"
"chemspider:24767988","PIP2(18:3(9Z,12Z,15Z)/18:0)","Blood"
"chemspider:4696845","PIP[3'](16:0/18:1(9Z))","Blood"
"hmdb:HMDB0009971","PIP(18:1(9Z)/16:1(9Z))","Blood"
"chemspider:24767792","PI(22:3(10Z,13Z,16Z)/16:0)","Blood"
"chemspider:24767710","PI(18:1(11Z)/18:1(9Z))","Blood"
"hmdb:HMDB0010020","PIP(20:4(8Z,11Z,14Z,17Z)/18:0)","Blood"
"chemspider:24767750","PI(18:3(9Z,12Z,15Z)/22:3(10Z,1","Blood"
"chemspider:24767675","PI(16:0/20:4(8Z,11Z,14Z,17Z))","Blood"
"chemspider:24767878","PIP(20:1(11Z)/16:0)","Blood"
"hmdb:HMDB0010112","PIP2(18:3(9Z,12Z,15Z)/18:1(11Z","Blood"
"chemspider:24767880","PIP(20:1(11Z)/18:1(9Z))","Blood"
"chemspider:24767838","PIP(18:0/20:4(8Z,11Z,14Z,17Z))","Blood"
"hmdb:HMDB0010115","PIP2(20:1(11Z)/16:0)","Blood"
"hmdb:HMDB0010113","PIP2(18:3(9Z,12Z,15Z)/18:1(9Z)","Blood"
"pubchem:53480156","PIP(18:1(11Z)/18:1(11Z))","Blood"
"chemspider:24767883","PIP(20:2(11Z,14Z)/18:0)","Blood"
"hmdb:HMDB0009863","PI(18:3(9Z,12Z,15Z)/18:1(11Z))","Blood"
"pubchem:53480300","PIP2(18:3(6Z,9Z,12Z)/18:1(11Z)","Blood"
"hmdb:HMDB0010116","PIP2(20:1(11Z)/18:1(11Z))","Blood"
"hmdb:HMDB0009947","PIP(18:0/16:1(9Z))","Blood"
"chemspider:24767889","PIP(20:3(5Z,8Z,11Z)/18:2(9Z,12","Blood"
"hmdb:HMDB0009867","PI(20:0/18:2(9Z,12Z))","Blood"
"pubchem:53480166","PIP(18:1(9Z)/16:1(9Z))","Blood"
"pubchem:53480172","PIP(18:1(9Z)/20:3(5Z,8Z,11Z))","Blood"
"chemspider:24767774","PI(20:3(8Z,11Z,14Z)/18:1(9Z))","Blood"
"chemspider:24767773","PI(20:3(8Z,11Z,14Z)/18:1(11Z))","Blood"
"hmdb:HMDB0009995","PIP(18:3(6Z,9Z,12Z)/18:1(9Z))","Blood"
"hmdb:HMDB0010125","PIP2(20:3(5Z,8Z,11Z)/18:1(9Z))","Blood"
"pubchem:53480182","PIP(18:2(9Z,12Z)/20:0)","Blood"
"pubchem:53480312","PIP2(20:2(11Z,14Z)/18:2(9Z,12Z","Blood"
"hmdb:HMDB0010128","PIP2(20:3(8Z,11Z,14Z)/18:0)","Blood"
"pubchem:53480177","PIP(18:2(9Z,12Z)/16:0)","Blood"
"pubchem:53480180","PIP(18:2(9Z,12Z)/18:1(9Z))","Blood"
"hmdb:HMDB0010002","PIP(20:2(11Z,14Z)/18:0)","Blood"
"hmdb:HMDB0010005","PIP(20:3(5Z,8Z,11Z)/16:0)","Blood"
"hmdb:HMDB0009881","PI(20:3(5Z,8Z,11Z)/18:1(11Z))","Blood"
"hmdb:HMDB0009883","PI(20:3(5Z,8Z,11Z)/18:2(9Z,12Z","Blood"
"pubchem:53480320","PIP2(20:3(8Z,11Z,14Z)/18:1(11Z","Blood"
"hmdb:HMDB0010014","PIP(20:3(8Z,11Z,14Z)/18:2(9Z,1","Blood"
"hmdb:HMDB0010011","PIP(20:3(8Z,11Z,14Z)/18:0)","Blood"
"chemspider:24767789","PI(20:4(8Z,11Z,14Z,17Z)/20:1(1","Blood"
"chemspider:24767747","PI(18:3(9Z,12Z,15Z)/18:0)","Blood"
"hmdb:HMDB0010017","PIP(20:4(5Z,8Z,11Z,14Z)/18:1(1","Blood"
"chemspider:24767951","PIP2(18:1(11Z)/18:0)","Blood"
"hmdb:HMDB0010141","PIP2(22:3(10Z,13Z,16Z)/16:0)","Blood"
"hmdb:HMDB0009973","PIP(18:1(9Z)/18:1(11Z))","Blood"
"hmdb:HMDB0010018","PIP(20:4(5Z,8Z,11Z,14Z)/18:1(9","Blood"
"hmdb:HMDB0009978","PIP(18:1(9Z)/20:3(5Z,8Z,11Z))","Blood"
"chemspider:24767674","PI(16:0/20:4(5Z,8Z,11Z,14Z))","Blood"
"hmdb:HMDB0009891","PI(20:3(8Z,11Z,14Z)/20:3(5Z,8Z","Blood"
"pubchem:53480331","PIP2(22:2(13Z,16Z)/16:0)","Blood"
"chemspider:24767801","PI(22:5(4Z,7Z,10Z,13Z,16Z)/16:","Blood"
"hmdb:HMDB0009897","PI(20:4(5Z,8Z,11Z,14Z)/20:0)","Blood"
"chemspider:24767681","PI(16:0/22:5(7Z,10Z,13Z,16Z,19","Blood"
"pubchem:53480216","PIP(20:4(8Z,11Z,14Z,17Z)/18:1(","Blood"
"chemspider:24767927","PIP2(16:0/22:5(7Z,10Z,13Z,16Z,","Blood"
"hmdb:HMDB0010030","PIP(22:5(7Z,10Z,13Z,16Z,19Z)/1","Blood"
"hmdb:HMDB0009901","PI(20:4(8Z,11Z,14Z,17Z)/18:1(1","Blood"
"chemspider:24767685","PI(16:1(9Z)/18:1(11Z))","Blood"
"hmdb:HMDB0009783","PI(16:0/18:1(9Z))","Blood"
"pubchem:53480336","PIP2(22:5(4Z,7Z,10Z,13Z,16Z)/1","Blood"
"hmdb:HMDB0010036","PIP2(16:0/18:1(11Z))","Blood"
"chemspider:24767931","PIP2(16:1(9Z)/18:1(11Z))","Blood"
"chemspider:24767932","PIP2(16:1(9Z)/18:1(9Z))","Blood"
"hmdb:HMDB0010039","PIP2(16:0/20:1(11Z))","Blood"
"chemspider:24767812","PIP(16:0/20:3(8Z,11Z,14Z))","Blood"
"hmdb:HMDB0010043","PIP2(16:0/20:4(5Z,8Z,11Z,14Z))","Blood"
"pubchem:53480228","PIP2(16:0/18:1(9Z))","Blood"
"chemspider:24767698","PI(18:0/20:3(5Z,8Z,11Z))","Blood"
"hmdb:HMDB0010042","PIP2(16:0/20:3(8Z,11Z,14Z))","Blood"
"chemspider:24767695","PI(18:0/18:3(6Z,9Z,12Z))","Blood"
"pubchem:53480231","PIP2(16:0/20:2(11Z,14Z))","Blood"
"hmdb:HMDB0009914","PI(22:4(7Z,10Z,13Z,16Z)/16:0)","Blood"
"chemspider:24767702","PI(18:0/22:4(10Z,13Z,16Z,19Z))","Blood"
"chemspider:24767942","PIP2(18:0/18:3(6Z,9Z,12Z))","Blood"
"pubchem:53480240","PIP2(16:0/22:5(4Z,7Z,10Z,13Z,1","Blood"
"chemspider:24767704","PI(18:0/22:5(4Z,7Z,10Z,13Z,16Z","Blood"
"chemspider:24767945","PIP2(18:0/20:3(5Z,8Z,11Z))","Blood"
"chemspider:24767748","PI(18:3(9Z,12Z,15Z)/18:1(11Z))","Blood"
"hmdb:HMDB0009919","PI(22:5(7Z,10Z,13Z,16Z,19Z)/18","Blood"
"chemspider:24767708","PI(18:1(11Z)/16:1(9Z))","Blood"
"chemspider:24767786","PI(20:4(8Z,11Z,14Z,17Z)/18:1(1","Blood"
"hmdb:HMDB0010140","PIP2(22:2(13Z,16Z)/16:0)","Blood"
"pubchem:53480326","PIP2(20:4(5Z,8Z,11Z,14Z)/18:1(","Blood"
"hmdb:HMDB0009926","PIP(16:0/18:2(9Z,12Z))","Blood"
"pubchem:53480199","PIP(20:3(5Z,8Z,11Z)/16:0)","Blood"
"chemspider:24767672","PI(16:0/20:3(5Z,8Z,11Z))","Blood"
"chemspider:24767791","PI(22:2(13Z,16Z)/18:2(9Z,12Z))","Blood"
"pubchem:53480145","PIP(18:0/18:1(9Z))","Blood"
"hmdb:HMDB0010064","PIP2(18:0/18:2(9Z,12Z))","Blood"
"chemspider:24767715","PI(18:1(11Z)/20:3(5Z,8Z,11Z))","Blood"
"chemspider:24767840","PIP(18:1(11Z)/16:1(9Z))","Blood"
"chemspider:24767961","PIP2(18:1(11Z)/20:4(8Z,11Z,14Z","Blood"
"hmdb:HMDB0010068","PIP2(18:0/20:3(5Z,8Z,11Z))","Blood"
"chemspider:24767963","PIP2(18:1(9Z)/16:1(9Z))","Blood"
"chemspider:24767720","PI(18:1(9Z)/16:1(9Z))","Blood"
"hmdb:HMDB0009941","PIP(16:1(9Z)/18:1(11Z))","Blood"
"chemspider:24767723","PI(18:1(9Z)/18:2(9Z,12Z))","Blood"
"hmdb:HMDB0009943","PIP(16:2(9Z,12Z)/16:0)","Blood"
"hmdb:HMDB0009819","PI(18:0/22:5(4Z,7Z,10Z,13Z,16Z","Blood"
"chemspider:24767968","PIP2(18:1(9Z)/18:3(6Z,9Z,12Z))","Blood"
"chemspider:24767969","PIP2(18:1(9Z)/18:3(9Z,12Z,15Z)","Blood"
"chemspider:24767851","PIP(18:1(9Z)/16:0)","Blood"
"chemspider:24767730","PI(18:1(9Z)/20:4(8Z,11Z,14Z,17","Blood"
"hmdb:HMDB0010120","PIP2(20:2(11Z,14Z)/18:0)","Blood"
"hmdb:HMDB0009950","PIP(18:0/18:1(9Z))","Blood"
"hmdb:HMDB0009948","PIP(18:0/16:2(9Z,12Z))","Blood"
"chemspider:24767733","PI(18:2(9Z,12Z)/18:1(11Z))","Blood"
"hmdb:HMDB0010084","PIP2(18:1(11Z)/20:4(8Z,11Z,14Z","Blood"
"chemspider:24767734","PI(18:2(9Z,12Z)/18:1(9Z))","Blood"
"chemspider:24767982","PIP2(18:2(9Z,12Z)/20:2(11Z,14Z","Blood"
"hmdb:HMDB0009959","PIP(18:1(11Z)/16:1(9Z))","Blood"
"hmdb:HMDB0009960","PIP(18:1(11Z)/18:0)","Blood"
"chemspider:24767981","PIP2(18:2(9Z,12Z)/20:1(11Z))","Blood"
"hmdb:HMDB0009963","PIP(18:1(11Z)/18:2(9Z,12Z))","Blood"
"hmdb:HMDB0009962","PIP(18:1(11Z)/18:1(9Z))","Blood"
"chemspider:24767741","PI(18:2(9Z,12Z)/22:2(13Z,16Z))","Blood"
"hmdb:HMDB0009966","PIP(18:1(11Z)/20:3(8Z,11Z,14Z)","Blood"
"pubchem:53480192","PIP(20:1(11Z)/16:0)","Blood"
"chemspider:24767745","PI(18:3(6Z,9Z,12Z)/18:1(9Z))","Blood"
"chemspider:24767989","PIP2(18:3(9Z,12Z,15Z)/18:1(11Z","Blood"
