"","pathwayName","sourceId","type","metabolite"
"94824","Ubiquitin mediated proteolysis","04120","kegg","UBE2L6"
"94825","Ubiquitin mediated proteolysis","04120","kegg","BIRC3"
"94826","Ubiquitin mediated proteolysis","04120","kegg","CDC34"
"94827","Ubiquitin mediated proteolysis","04120","kegg","NEDD4L"
"94828","Ubiquitin mediated proteolysis","04120","kegg","UBE2M"
"94829","Ubiquitin mediated proteolysis","04120","kegg","UBE2N"
"94830","Ubiquitin mediated proteolysis","04120","kegg","CUL5"
"94831","Ubiquitin mediated proteolysis","04120","kegg","UBE2Q2"
"94832","Ubiquitin mediated proteolysis","04120","kegg","UBE2Z"
"94833","Ubiquitin mediated proteolysis","04120","kegg","CDC20"
"94834","Ubiquitin mediated proteolysis","04120","kegg","RNF7"
"94835","Ubiquitin mediated proteolysis","04120","kegg","DDB2"
"94836","Ubiquitin mediated proteolysis","04120","kegg","UBE2NL"
"94837","Ubiquitin mediated proteolysis","04120","kegg","SKP2"
"94838","Ubiquitin mediated proteolysis","04120","kegg","UBE4B"
"94839","Ubiquitin mediated proteolysis","04120","kegg","FBXW7"
"94840","Ubiquitin mediated proteolysis","04120","kegg","SKP1"
"94841","Ubiquitin mediated proteolysis","04120","kegg","UBE2Q1"
"94842","Ubiquitin mediated proteolysis","04120","kegg","MGRN1"
"94843","Ubiquitin mediated proteolysis","04120","kegg","PML"
"94844","Ubiquitin mediated proteolysis","04120","kegg","UBE2E2"
"94845","Ubiquitin mediated proteolysis","04120","kegg","UBA2"
"94846","Ubiquitin mediated proteolysis","04120","kegg","UBE2K"
"94847","Ubiquitin mediated proteolysis","04120","kegg","UBE2W"
"94848","Ubiquitin mediated proteolysis","04120","kegg","UBE2C"
"94849","Ubiquitin mediated proteolysis","04120","kegg","MAP3K1"
"94850","Ubiquitin mediated proteolysis","04120","kegg","UBE2S"
"94851","Ubiquitin mediated proteolysis","04120","kegg","UBE2E3"
"94852","Ubiquitin mediated proteolysis","04120","kegg","MID1"
"94853","Ubiquitin mediated proteolysis","04120","kegg","UBE2O"
"94854","Ubiquitin mediated proteolysis","04120","kegg","HERC2"
"94855","Ubiquitin mediated proteolysis","04120","kegg","SMURF1"
"94856","Ubiquitin mediated proteolysis","04120","kegg","PRPF19"
"94857","Ubiquitin mediated proteolysis","04120","kegg","UBE2H"
"94858","Ubiquitin mediated proteolysis","04120","kegg","SOCS1"
"94859","Ubiquitin mediated proteolysis","04120","kegg","FANCL"
"94860","Ubiquitin mediated proteolysis","04120","kegg","BTRC"
"94861","Ubiquitin mediated proteolysis","04120","kegg","PIAS1"
"94862","Ubiquitin mediated proteolysis","04120","kegg","CBL"
"94863","Ubiquitin mediated proteolysis","04120","kegg","CBLC"
"94864","Ubiquitin mediated proteolysis","04120","kegg","UBA1"
"94865","Ubiquitin mediated proteolysis","04120","kegg","UBE2L3"
"94866","Ubiquitin mediated proteolysis","04120","kegg","TRAF6"
"94867","Ubiquitin mediated proteolysis","04120","kegg","KEAP1"
"94868","Ubiquitin mediated proteolysis","04120","kegg","SAE1"
"94869","Ubiquitin mediated proteolysis","04120","kegg","BIRC6"
"94870","Ubiquitin mediated proteolysis","04120","kegg","UBE2J1"
"94871","Ubiquitin mediated proteolysis","04120","kegg","UBE3C"
"94872","Ubiquitin mediated proteolysis","04120","kegg","UBE4A"
"94873","Ubiquitin mediated proteolysis","04120","kegg","DDB1"
"94874","Ubiquitin mediated proteolysis","04120","kegg","HUWE1"
"94875","Ubiquitin mediated proteolysis","04120","kegg","PIAS3"
"94876","Ubiquitin mediated proteolysis","04120","kegg","SIAH1"
"94877","Ubiquitin mediated proteolysis","04120","kegg","FBXW11"
"94878","Ubiquitin mediated proteolysis","04120","kegg","UBA7"
"94879","Ether lipid metabolism","00565","kegg","PPAP2C"
"94880","Ether lipid metabolism","00565","kegg","PLA2G5"
"94881","Ether lipid metabolism","00565","kegg","PLA2G12B"
"94882","Ether lipid metabolism","00565","kegg","PLA2G12A"
"94883","Ether lipid metabolism","00565","kegg","ENPP6"
"94884","Ether lipid metabolism","00565","kegg","PLA2G2D"
"94885","Ether lipid metabolism","00565","kegg","PLA2G4E"
"94886","Ether lipid metabolism","00565","kegg","PLA2G4D"
"94887","Ether lipid metabolism","00565","kegg","PLD1"
"94888","Ether lipid metabolism","00565","kegg","LPCAT4"
"94889","Ether lipid metabolism","00565","kegg","PLA2G3"
"94890","Ether lipid metabolism","00565","kegg","PAFAH1B2"
"94891","Ether lipid metabolism","00565","kegg","PLA2G2A"
"94892","Ether lipid metabolism","00565","kegg","UGT8"
"94893","Ether lipid metabolism","00565","kegg","TMEM86B"
"94894","Ether lipid metabolism","00565","kegg","EPT1"
"94895","Ether lipid metabolism","00565","kegg","PPAP2A"
"94896","Ether lipid metabolism","00565","kegg","PLA2G7"
"94897","Ether lipid metabolism","00565","kegg","PPAP2B"
"94898","Ether lipid metabolism","00565","kegg","PLA2G1B"
"94899","Ether lipid metabolism","00565","kegg","PLD3"
"94900","Ether lipid metabolism","00565","kegg","PAFAH1B3"
"94901","Ether lipid metabolism","00565","kegg","CEPT1"
"94902","Ether lipid metabolism","00565","kegg","PAFAH2"
"94903","Ether lipid metabolism","00565","kegg","LPCAT2"
"94904","Ether lipid metabolism","00565","kegg","PLD4"
"94905","Ether lipid metabolism","00565","kegg","CHPT1"
"94906","Ether lipid metabolism","00565","kegg","PLA2G4F"
"94907","Ether lipid metabolism","00565","kegg","PLA2G4A"
"94908","Ether lipid metabolism","00565","kegg","GAL3ST1"
"94909","Ether lipid metabolism","00565","kegg","ENPP2"
"94910","Ether lipid metabolism","00565","kegg","PAFAH1B1"
"94911","Ether lipid metabolism","00565","kegg","PLD2"
"94912","Ether lipid metabolism","00565","kegg","PLA2G16"
"94913","Ether lipid metabolism","00565","kegg","PLA2G2F"
"94914","Ether lipid metabolism","00565","kegg","LPCAT1"
"94915","Ether lipid metabolism","00565","kegg","AGPS"
"94916","Ether lipid metabolism","00565","kegg","PLA2G4C"
"94917","Ether lipid metabolism","00565","kegg","PLB1"
"94918","Ether lipid metabolism","00565","kegg","PLA2G6"
"94919","Ether lipid metabolism","00565","kegg","PLA2G2E"
"94920","Protein digestion and absorption","04974","kegg","COL11A2"
"94921","Protein digestion and absorption","04974","kegg","SLC8A2"
"94922","Protein digestion and absorption","04974","kegg","MME"
"94923","Protein digestion and absorption","04974","kegg","PIP"
"94924","Protein digestion and absorption","04974","kegg","ACE2"
"94925","Protein digestion and absorption","04974","kegg","KCNN4"
"94926","Protein digestion and absorption","04974","kegg","FXYD2"
"94927","Protein digestion and absorption","04974","kegg","SLC15A1"
"94928","Protein digestion and absorption","04974","kegg","PRSS2"
"94929","Protein digestion and absorption","04974","kegg","COL5A3"
"94930","Protein digestion and absorption","04974","kegg","ATP1A4"
"94931","Protein digestion and absorption","04974","kegg","ATP1A3"
"94932","Protein digestion and absorption","04974","kegg","SLC9A3"
"94933","Protein digestion and absorption","04974","kegg","SLC1A1"
"94934","Protein digestion and absorption","04974","kegg","SLC16A10"
"94935","Protein digestion and absorption","04974","kegg","COL2A1"
"94936","Protein digestion and absorption","04974","kegg","DPP4"
"94937","Protein digestion and absorption","04974","kegg","COL4A1"
"94938","Protein digestion and absorption","04974","kegg","MET"
"94939","Protein digestion and absorption","04974","kegg","CPA3"
"94940","Protein digestion and absorption","04974","kegg","COL1A1"
"94941","Protein digestion and absorption","04974","kegg","KCNE3"
"94942","Protein digestion and absorption","04974","kegg","ATP1B4"
"94943","Protein digestion and absorption","04974","kegg","SLC38A2"
"94944","Protein digestion and absorption","04974","kegg","ATP1B3"
"94945","Protein digestion and absorption","04974","kegg","XPNPEP2"
"94946","Protein digestion and absorption","04974","kegg","COL13A1"
"94947","Protein digestion and absorption","04974","kegg","COL1A2"
"94948","Protein digestion and absorption","04974","kegg","COL9A3"
"94949","Protein digestion and absorption","04974","kegg","COL3A1"
"94950","Protein digestion and absorption","04974","kegg","ATP1B1"
"94951","Protein digestion and absorption","04974","kegg","ATP1A1"
"94952","Protein digestion and absorption","04974","kegg","COL5A1"
"94953","Protein digestion and absorption","04974","kegg","PRSS3"
"94954","Protein digestion and absorption","04974","kegg","SLC1A5"
"94955","Protein digestion and absorption","04974","kegg","COL9A1"
"94956","Protein digestion and absorption","04974","kegg","SLC3A1"
"94957","Protein digestion and absorption","04974","kegg","COL11A1"
"94958","Protein digestion and absorption","04974","kegg","SLC8A1"
"94959","Protein digestion and absorption","04974","kegg","SLC3A2"
"94960","Protein digestion and absorption","04974","kegg","CPB1"
"94961","Protein digestion and absorption","04974","kegg","COL10A1"
"94962","Protein digestion and absorption","04974","kegg","SLC6A19"
"94963","Protein digestion and absorption","04974","kegg","ELN"
"94964","Protein digestion and absorption","04974","kegg","KCNQ1"
"94965","Protein digestion and absorption","04974","kegg","SLC36A1"
"94966","Protein digestion and absorption","04974","kegg","SLC7A7"
"94967","Protein digestion and absorption","04974","kegg","COL6A2"
"94968","Protein digestion and absorption","04974","kegg","COL4A4"
"94969","Protein digestion and absorption","04974","kegg","PRSS1"
"94970","Protein digestion and absorption","04974","kegg","COL4A2"
"94971","Protein digestion and absorption","04974","kegg","ATP1B2"
"94972","Protein digestion and absorption","04974","kegg","COL5A2"
"94973","Protein digestion and absorption","04974","kegg","COL4A6"
"94974","Protein digestion and absorption","04974","kegg","SLC7A8"
"94975","Protein digestion and absorption","04974","kegg","ATP1A2"
"94976","Protein digestion and absorption","04974","kegg","SLC7A9"
"94977","RIG-I-like receptor signaling pathway","04622","kegg","MAPK14"
"94978","RIG-I-like receptor signaling pathway","04622","kegg","TBK1"
"94979","RIG-I-like receptor signaling pathway","04622","kegg","MAP3K1"
"94980","RIG-I-like receptor signaling pathway","04622","kegg","ATG12"
"94981","RIG-I-like receptor signaling pathway","04622","kegg","DAK"
"94982","RIG-I-like receptor signaling pathway","04622","kegg","CASP8"
"94983","RIG-I-like receptor signaling pathway","04622","kegg","CHUK"
"94984","RIG-I-like receptor signaling pathway","04622","kegg","TRAF6"
"94985","RIG-I-like receptor signaling pathway","04622","kegg","IKBKE"
"94986","RIG-I-like receptor signaling pathway","04622","kegg","NFKB1"
"94987","RIG-I-like receptor signaling pathway","04622","kegg","IL12A"
"94988","RIG-I-like receptor signaling pathway","04622","kegg","MAPK10"
"94989","RIG-I-like receptor signaling pathway","04622","kegg","IRF3"
"94990","RIG-I-like receptor signaling pathway","04622","kegg","MAPK8"
"94991","RIG-I-like receptor signaling pathway","04622","kegg","IL12B"
"94992","RIG-I-like receptor signaling pathway","04622","kegg","OTUD5"
"94993","RIG-I-like receptor signaling pathway","04622","kegg","MAPK12"
"94994","RIG-I-like receptor signaling pathway","04622","kegg","TRAF3"
"94995","RIG-I-like receptor signaling pathway","04622","kegg","CXCL10"
"94996","RIG-I-like receptor signaling pathway","04622","kegg","IL8"
"94997","RIG-I-like receptor signaling pathway","04622","kegg","RELA"
"94998","RIG-I-like receptor signaling pathway","04622","kegg","DDX3X"
"94999","RIG-I-like receptor signaling pathway","04622","kegg","NFKBIA"
"95000","RIG-I-like receptor signaling pathway","04622","kegg","DDX58"
"95001","RIG-I-like receptor signaling pathway","04622","kegg","IFIH1"
"95002","RIG-I-like receptor signaling pathway","04622","kegg","MAP3K7"
"95003","RIG-I-like receptor signaling pathway","04622","kegg","MAPK9"
"95004","RIG-I-like receptor signaling pathway","04622","kegg","IRF7"
"95005","RIG-I-like receptor signaling pathway","04622","kegg","DHX58"
"95006","RIG-I-like receptor signaling pathway","04622","kegg","TRIM25"
"95007","RIG-I-like receptor signaling pathway","04622","kegg","IKBKB"
"95008","RIG-I-like receptor signaling pathway","04622","kegg","RIPK1"
"95009","RIG-I-like receptor signaling pathway","04622","kegg","TNF"
"95010","RIG-I-like receptor signaling pathway","04622","kegg","MAPK11"
"95011","RIG-I-like receptor signaling pathway","04622","kegg","TRADD"
"95012","RIG-I-like receptor signaling pathway","04622","kegg","TRAF2"
"95013","RIG-I-like receptor signaling pathway","04622","kegg","CASP10"
"95014","RIG-I-like receptor signaling pathway","04622","kegg","FADD"
"95015","RIG-I-like receptor signaling pathway","04622","kegg","MAPK13"
"95016","RIG-I-like receptor signaling pathway","04622","kegg","CYLD"
"95017","PPAR signaling pathway","03320","kegg","MMP1"
"95018","PPAR signaling pathway","03320","kegg","ACAA1"
"95019","PPAR signaling pathway","03320","kegg","RXRG"
"95020","PPAR signaling pathway","03320","kegg","ACSL1"
"95021","PPAR signaling pathway","03320","kegg","SCP2"
"95022","PPAR signaling pathway","03320","kegg","PLIN1"
"95023","PPAR signaling pathway","03320","kegg","SLC27A2"
"95024","PPAR signaling pathway","03320","kegg","ACSL4"
"95025","PPAR signaling pathway","03320","kegg","ACSL6"
"95026","PPAR signaling pathway","03320","kegg","EHHADH"
"95027","PPAR signaling pathway","03320","kegg","PLIN4"
"95028","PPAR signaling pathway","03320","kegg","ACOX3"
"95029","PPAR signaling pathway","03320","kegg","ACOX1"
"95030","PPAR signaling pathway","03320","kegg","NR1H3"
"95031","PPAR signaling pathway","03320","kegg","SLC27A6"
"95032","PPAR signaling pathway","03320","kegg","ACSL3"
"95033","PPAR signaling pathway","03320","kegg","SORBS1"
"95034","PPAR signaling pathway","03320","kegg","LPL"
"95035","PPAR signaling pathway","03320","kegg","SLC27A1"
"95036","PPAR signaling pathway","03320","kegg","PLTP"
"95037","PPAR signaling pathway","03320","kegg","HMGCS2"
"95038","PPAR signaling pathway","03320","kegg","CPT2"
"95039","PPAR signaling pathway","03320","kegg","APOC3"
"95040","PPAR signaling pathway","03320","kegg","ACADM"
"95041","PPAR signaling pathway","03320","kegg","APOA5"
"95042","PPAR signaling pathway","03320","kegg","RXRA"
"95043","PPAR signaling pathway","03320","kegg","ACOX2"
"95044","PPAR signaling pathway","03320","kegg","APOA2"
"95045","PPAR signaling pathway","03320","kegg","PDPK1"
"95046","PPAR signaling pathway","03320","kegg","CPT1C"
"95047","PPAR signaling pathway","03320","kegg","PCK2"
"95048","PPAR signaling pathway","03320","kegg","PPARA"
"95049","PPAR signaling pathway","03320","kegg","ACADL"
"95050","PPAR signaling pathway","03320","kegg","DBI"
"95051","PPAR signaling pathway","03320","kegg","FABP6"
"95052","PPAR signaling pathway","03320","kegg","ILK"
"95053","PPAR signaling pathway","03320","kegg","APOA1"
"95054","PPAR signaling pathway","03320","kegg","FADS2"
"95055","PPAR signaling pathway","03320","kegg","RXRB"
"95056","PPAR signaling pathway","03320","kegg","CYP8B1"
"95057","PPAR signaling pathway","03320","kegg","ACSL5"
"95058","PPAR signaling pathway","03320","kegg","SCD5"
"95059","PPAR signaling pathway","03320","kegg","SLC27A4"
"95060","PPAR signaling pathway","03320","kegg","PPARG"
"95061","PPAR signaling pathway","03320","kegg","GK"
"95062","PPAR signaling pathway","03320","kegg","CYP27A1"
"95063","PPAR signaling pathway","03320","kegg","PCK1"
"95064","PPAR signaling pathway","03320","kegg","CPT1A"
"95065","PPAR signaling pathway","03320","kegg","CD36"
"95066","PPAR signaling pathway","03320","kegg","ADIPOQ"
"95067","PPAR signaling pathway","03320","kegg","UBC"
"95068","PPAR signaling pathway","03320","kegg","FABP3"
"95069","PPAR signaling pathway","03320","kegg","SCD"
"95070","PPAR signaling pathway","03320","kegg","SLC27A5"
"95071","PPAR signaling pathway","03320","kegg","ACSBG1"
"95072","PPAR signaling pathway","03320","kegg","PPARD"
"95073","PPAR signaling pathway","03320","kegg","ME1"
"95074","Glycine, serine and threonine metabolism","00260","kegg","BHMT"
"95075","Glycine, serine and threonine metabolism","00260","kegg","CBS"
"95076","Glycine, serine and threonine metabolism","00260","kegg","AGXT2"
"95077","Glycine, serine and threonine metabolism","00260","kegg","AMT"
"95078","Glycine, serine and threonine metabolism","00260","kegg","SRR"
"95079","Glycine, serine and threonine metabolism","00260","kegg","ALAS2"
"95080","Glycine, serine and threonine metabolism","00260","kegg","GCSH"
"95081","Glycine, serine and threonine metabolism","00260","kegg","PGAM1"
"95082","Glycine, serine and threonine metabolism","00260","kegg","PGAM2"
"95083","Glycine, serine and threonine metabolism","00260","kegg","PIPOX"
"95084","Glycine, serine and threonine metabolism","00260","kegg","DMGDH"
"95085","Glycine, serine and threonine metabolism","00260","kegg","GATM"
